"ICRISAT_ac","Table_name","Mission_co","Collectors","Alternate_","Local_name","Species_nu","Cultivar_n","Biological","Donor_coop","Donor_coun","Date_recei","Date_of_co","Source_cou","Province","Location","Latitude","Longitude","Elevation","Genus","Species","Sauthor","Subsp","UID","IS_UNIQUE","TEST_TRAIN"
21143,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49021","Othanyre",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Olasi",-1.04,34.119999,0,"Sorghum","bicolor","(L.) Moench","bicolor",10468,TRUE,"TRAIN"
21152,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49032","Ochuti ma rachar",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Mukuro",-1.02,34.23,0,"Sorghum","bicolor","(L.) Moench","bicolor",10469,TRUE,"TRAIN"
12578,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","MN 1230; PI 153824","",3565,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","KEN","Central","Thika",-1.02,37.049999,0,"Sorghum","bicolor","(L.) Moench","bicolor",10470,TRUE,"TRAIN"
21141,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49018","Nyamajita",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Winjo",-1.02,34.080002,0,"Sorghum","bicolor","(L.) Moench","bicolor",10472,TRUE,"TRAIN"
21147,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","49025","Andiwo nyarwatende",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Ongoche",-1.01,34.130001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10473,TRUE,"TRAIN"
21145,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","49023","Andiwo nyaonjra",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Rabwao",-1.01,34.07,0,"Sorghum","bicolor","(L.) Moench","bicolor",10474,TRUE,"TRAIN"
21148,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49026","Ochuti marabour",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Got Kachola",-0.96,34.130001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10475,TRUE,"TRAIN"
21224,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49121","Ochuti",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Kamolo; Migori",-0.86,34.509998,0,"Sorghum","bicolor","(L.) Moench","bicolor",10476,TRUE,"TRAIN"
21135,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49008","Nyakotiwa",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Nihiwa; Homa_Bay",-0.78,34.400002,0,"Sorghum","bicolor","(L.) Moench","bicolor",10480,TRUE,"TRAIN"
21073,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48915","Jagopaki",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Marera; Migori",-0.73,34.610001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10484,TRUE,"TRAIN"
21179,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49066","Nyakonyango abuogo",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Gunga; Homa_Bay",-0.68,34.630001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10487,TRUE,"TRAIN"
12579,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","MN 1234; PI 153828","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","KEN","Central","Sagana; Muranga",-0.66,37.200001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10490,TRUE,"TRAIN"
21313,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","49258","Muguu",3561,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Eastern","Musukini",-0.59,38.049999,0,"Sorghum","bicolor","(L.) Moench","bicolor",10491,TRUE,"TRAIN"
21310,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","49252","Kamombasa",3560,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Eastern","Kalisasi",-0.58,38.040001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10492,TRUE,"TRAIN"
21144,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49022","Ochuti makwar",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Wath Onger",-0.57,34.119999,0,"Sorghum","bicolor","(L.) Moench","bicolor",10498,TRUE,"TRAIN"
21134,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49006","Ochuti marabour",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Agenga",-0.56,34.150002,0,"Sorghum","bicolor","(L.) Moench","bicolor",10499,TRUE,"TRAIN"
21120,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48984","Ochuti",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","God Jope",-0.56,34.310001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10500,TRUE,"TRAIN"
21146,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49024","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","","Nyakondu area",-0.56,34.099998,0,"Sorghum","bicolor","(L.) Moench","bicolor",10505,TRUE,"TRAIN"
21139,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49013","Ochuti rabour",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Kabuto",-0.54,34.110001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10507,TRUE,"TRAIN"
21140,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49014","Ochuti makwar",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Modi",-0.52,34.110001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10508,TRUE,"TRAIN"
9135,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","E 946; Wild hybrid","",3560,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","KEN","Nyanza","Oyugis; Homa_Bay",-0.5,34.709999,0,"Sorghum","bicolor","(L.) Moench","bicolor",10509,TRUE,"TRAIN"
8819,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","E 484","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","KEN","Nyanza","Homa Bay",-0.46,34.450001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10510,TRUE,"TRAIN"
21127,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48995","Ochuti",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Winyu Kungudi",-0.43,34.34,0,"Sorghum","bicolor","(L.) Moench","bicolor",10522,TRUE,"TRAIN"
21222,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","49118","Andiwo ma rabour",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Kowuor; Homa_Bay",-0.41,34.630001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10523,TRUE,"TRAIN"
21114,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48972","Endiyo",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","","Mwamisoko",-0.4,34.450001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10525,TRUE,"TRAIN"
21199,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49093","Ochuti makwar",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Kanyowa",-0.38,34.330002,0,"Sorghum","bicolor","(L.) Moench","bicolor",10526,TRUE,"TRAIN"
21184,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49075","Ochuti",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Kadacha",-0.37,34.349998,0,"Sorghum","bicolor","(L.) Moench","bicolor",10527,TRUE,"TRAIN"
21187,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","49078","Andiwo ma rachar",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Nyandiwa",-0.37,34.34,0,"Sorghum","bicolor","(L.) Moench","bicolor",10529,TRUE,"TRAIN"
21188,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","49079","Andiwo ma rachar",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Kowinda",-0.36,34.360001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10532,TRUE,"TRAIN"
21212,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","49107","Andiwo ma rabour",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Simbi; Homa_Bay",-0.36,34.610001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10534,TRUE,"TRAIN"
21129,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48998","Ochuti nyadibouro",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Adianyo",-0.35,34.299999,0,"Sorghum","bicolor","(L.) Moench","bicolor",10536,TRUE,"TRAIN"
21164,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49048","Andiwo ma rachar",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Adongo",-0.35,34.25,0,"Sorghum","bicolor","(L.) Moench","bicolor",10537,TRUE,"TRAIN"
20989,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48801","Emanyolet",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","","Akoleti",-0.35,34.130001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10538,TRUE,"TRAIN"
21117,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48978","Mbadi",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Nyatoto",-0.33,34.369999,0,"Sorghum","bicolor","(L.) Moench","bicolor",10554,TRUE,"TRAIN"
21200,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49094","Nyalando",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Bonge Odienya",-0.32,34.419998,0,"Sorghum","bicolor","(L.) Moench","bicolor",10557,TRUE,"TRAIN"
21203,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49097","Ochuti ma rakwar",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Kaditonge",-0.29,34.419998,0,"Sorghum","bicolor","(L.) Moench","bicolor",10559,TRUE,"TRAIN"
21207,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","49102","Andiwo",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Komwoyo",-0.26,34.369999,0,"Sorghum","bicolor","(L.) Moench","bicolor",10570,TRUE,"TRAIN"
21104,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48958","Ochuti",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Agoro; Kisumu",-0.25,34.950001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10572,TRUE,"TRAIN"
21182,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49070","Rachar",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Wayembe",-0.25,34.09,0,"Sorghum","bicolor","(L.) Moench","bicolor",10574,TRUE,"TRAIN"
21005,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48822","Evsitu (short)",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Coast","Matungu",-0.24,34.279999,0,"Sorghum","bicolor","(L.) Moench","bicolor",10575,TRUE,"TRAIN"
21209,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49104","Ochuti makwar",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Gemo Remo",-0.23,34.369999,0,"Sorghum","bicolor","(L.) Moench","bicolor",10578,TRUE,"TRAIN"
21218,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","49113","Andiwo ma rachar",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Rakwaro",-0.21,34.439999,0,"Sorghum","bicolor","(L.) Moench","bicolor",10587,TRUE,"TRAIN"
21112,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48968","Nyakachaye",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Kajimbo",-0.19,34.48,0,"Sorghum","bicolor","(L.) Moench","bicolor",10591,TRUE,"TRAIN"
9132,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","E 943; Wild hybrid","",3565,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","KEN","Nyanza","Ahero; Kisumu",-0.18,34.91,0,"Sorghum","bicolor","(L.) Moench","bicolor",10593,TRUE,"TRAIN"
8828,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","E 493","Asumbi",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","KEN","Nyanza","Asembo; Siaya",-0.18,34.380001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10595,TRUE,"TRAIN"
21106,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48960","Ochuti",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Kolal",-0.18,34.560001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10597,TRUE,"TRAIN"
21232,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","49131","Arut",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Odienya",-0.13,34.490002,0,"Sorghum","bicolor","(L.) Moench","bicolor",10603,TRUE,"TRAIN"
21044,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48871","Nambande",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","","Ibinda FM",-0.12,34.290001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10610,TRUE,"TRAIN"
21102,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","8955","Nyalando",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Kochogu",-0.11,34.560001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10615,TRUE,"TRAIN"
20971,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48776","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Naera",-0.11,34.040001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10617,TRUE,"TRAIN"
21099,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48951","Oliko",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Jura",-0.1,34.560001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10618,TRUE,"TRAIN"
21092,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48944","Andiwo",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Kamsua",-0.1,35.040001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10621,TRUE,"TRAIN"
21083,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48928","Jogoo",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","","Konyino",-0.1,34.48,0,"Sorghum","bicolor","(L.) Moench","bicolor",10623,TRUE,"TRAIN"
21094,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48946","Andiwo-nyacheko",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Wangaya",-0.1,35.029999,0,"Sorghum","bicolor","(L.) Moench","bicolor",10624,TRUE,"TRAIN"
21089,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48938","Andiwo",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Kayugi",-0.09,34.459999,0,"Sorghum","bicolor","(L.) Moench","bicolor",10629,TRUE,"TRAIN"
9207,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","E 1133","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","KEN","Nyanza","Kisumu",-0.09,34.75,1200,"Sorghum","bicolor","(L.) Moench","bicolor",10632,TRUE,"TRAIN"
21048,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48875","Orando",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Mundeku",-0.09,34.330002,0,"Sorghum","bicolor","(L.) Moench","bicolor",10645,TRUE,"TRAIN"
20969,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48771","Nyabobuli",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","","Bubango",-0.08,34.009998,0,"Sorghum","bicolor","(L.) Moench","bicolor",10646,TRUE,"TRAIN"
21081,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48926","Ochuti",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Kayuyu",-0.08,34.470001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10647,TRUE,"TRAIN"
8942,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","E 607","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","KEN","Nyanza","Kibos; Kisumu",-0.07,34.810001,1135,"Sorghum","bicolor","(L.) Moench","bicolor",10649,TRUE,"TRAIN"
21084,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48929","Andiwo",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Rweya",-0.07,34.5,0,"Sorghum","bicolor","(L.) Moench","bicolor",10832,TRUE,"TRAIN"
21252,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","49162","Lisi",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Seje",-0.06,34.130001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10833,TRUE,"TRAIN"
21267,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49181","Nyakawadida",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Kanyi-Bok",-0.05,34.040001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10835,TRUE,"TRAIN"
21255,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49165","Ochuti makwar",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Nyabanda",-0.04,34.16,0,"Sorghum","bicolor","(L.) Moench","bicolor",10838,TRUE,"TRAIN"
21263,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49177","Ofunjo",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Nyangera",-0.04,34.040001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10846,TRUE,"TRAIN"
21069,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48910","Ochuti",3565,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Karateng",-0.03,34.369999,0,"Sorghum","bicolor","(L.) Moench","bicolor",10851,TRUE,"TRAIN"
21079,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48924","Rachar",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Kokiri",-0.03,34.400002,0,"Sorghum","bicolor","(L.) Moench","bicolor",10855,TRUE,"TRAIN"
21325,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49285","Muyamweru",3565,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Eastern","Matetu",-0.03,37.48,0,"Sorghum","bicolor","(L.) Moench","bicolor",10857,TRUE,"TRAIN"
21329,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49289","Muya",3560,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Eastern","Ngushia",-0.01,37.470001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10859,TRUE,"TRAIN"
21246,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49151","Nyakawadida",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Opando",-0.01,34.110001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10860,TRUE,"TRAIN"
21243,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49146","Nyarkonyinyo",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Ogumba",0,34.110001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10866,TRUE,"TRAIN"
21240,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49142","Rachar",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Bar Olengo; Siaya",0.01,34.200001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10869,TRUE,"TRAIN"
21339,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49306","Muya",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Eastern","Mbeu",0.04,37.439999,0,"Sorghum","bicolor","(L.) Moench","bicolor",10874,TRUE,"TRAIN"
9133,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","E 944; Wild hybrid","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","KEN","Western","Darajambili; Vihiga",0.05,34.650002,0,"Sorghum","bicolor","(L.) Moench","bicolor",10875,TRUE,"TRAIN"
21332,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","49293","Mugeta",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Eastern","Geto",0.05,37.400002,0,"Sorghum","bicolor","(L.) Moench","bicolor",10879,TRUE,"TRAIN"
14032,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","PI 321101; NSL 90373; 4587","Mwea",3560,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-1975","USA","09/19/2002","","KEN","Eastern","Meru",0.05,37.650002,0,"Sorghum","bicolor","(L.) Moench","bicolor",10881,TRUE,"TRAIN"
21239,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","49140","Andiwo ma rabour",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Rata; Siaya",0.05,34.529999,0,"Sorghum","bicolor","(L.) Moench","bicolor",10882,TRUE,"TRAIN"
21341,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49309","Muya",3565,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Eastern","Muyanda",0.06,37.490002,0,"Sorghum","bicolor","(L.) Moench","bicolor",10883,TRUE,"TRAIN"
21335,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","49297","Mwee",3565,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Eastern","Mituntu",0.07,37.419998,0,"Sorghum","bicolor","(L.) Moench","bicolor",10885,TRUE,"TRAIN"
21271,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49187","Oloro",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Nyanza","Mwer",0.07,34.119999,0,"Sorghum","bicolor","(L.) Moench","bicolor",10887,TRUE,"TRAIN"
20968,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48769","",3559,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Western","Wakhuagu Diado",0.07,34,0,"Sorghum","bicolor","(L.) Moench","bicolor",10890,TRUE,"TRAIN"
21346,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","49317","Kathamari",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Eastern","Kiborione",0.08,37.34,0,"Sorghum","bicolor","(L.) Moench","bicolor",10891,TRUE,"TRAIN"
21337,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 49300","Mwee",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Eastern","Githuna",0.09,37.439999,0,"Sorghum","bicolor","(L.) Moench","bicolor",10900,TRUE,"TRAIN"
21047,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48874","Nakhaloli",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Western","Mundeku",0.09,34.330002,0,"Sorghum","bicolor","(L.) Moench","bicolor",10901,TRUE,"TRAIN"
20964,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 48764","Olusi",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0959","ITA","10/31/1979","","KEN","Western","Sifugwe",0.1,34.040001,0,"Sorghum","bicolor","(L.) Moench","bicolor",10906,TRUE,"TRAIN"
