var	mon	model	scen	ensemble	un	period
pr	Amon	GFDL-ESM4	ssp245	r1i1p1f1	gr1	201501-210012.nc
pr	Amon	GFDL-ESM4	ssp370	r1i1p1f1	gr1	201501-210012.nc
pr	Amon	GFDL-ESM4	ssp585	r1i1p1f1	gr1	201501-210012.nc
rsds	Amon	E3SM-1-0	historical	r1i1p1f1	gr	185001-187412.nc
rsds	Amon	E3SM-1-0	historical	r1i1p1f1	gr	187501-189912.nc
rsds	Amon	E3SM-1-0	historical	r1i1p1f1	gr	190001-192412.nc
rsds	Amon	E3SM-1-0	historical	r1i1p1f1	gr	192501-194912.nc
rsds	Amon	E3SM-1-0	historical	r1i1p1f1	gr	195001-197412.nc
rsds	Amon	E3SM-1-0	historical	r1i1p1f1	gr	197501-199912.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	185001-185012.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	185101-185112.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	185201-185212.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	185301-185312.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	185401-185412.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	185501-185512.nc
pr	Amon	IPSL-CM6A-LR	historical	r1i1p1f1	gr	185001-201412.nc
pr	Amon	IPSL-CM6A-LR	ssp126	r1i1p1f1	gr	201501-210012.nc
pr	Amon	IPSL-CM6A-LR	ssp245	r1i1p1f1	gr	201501-210012.nc
pr	Amon	IPSL-CM6A-LR	ssp370	r1i1p1f1	gr	201501-210012.nc
pr	Amon	IPSL-CM6A-LR	ssp585	r1i1p1f1	gr	201501-210012.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	185601-185612.nc
pr	Amon	MCM-UA-1-0	historical	r1i1p1f2	gn	185001-201412.nc
pr	Amon	MCM-UA-1-0	ssp370	r1i1p1f2	gn	201501-210012.nc
pr	Amon	MCM-UA-1-0	ssp585	r1i1p1f2	gn	201501-210012.nc
pr	Amon	MIROC-ES2L	historical	r1i1p1f2	gn	185001-201412.nc
pr	Amon	MIROC-ES2L	historical	r2i1p1f2	gn	185001-201412.nc
pr	Amon	MIROC-ES2L	historical	r3i1p1f2	gn	185001-201412.nc
pr	Amon	MIROC-ES2L	ssp370	r1i1p1f2	gn	201501-210012.nc
pr	Amon	MIROC-ES2L	ssp585	r1i1p1f2	gn	201501-210012.nc
pr	Amon	MIROC6	historical	r10i1p1f1	gn	185001-194912.nc
pr	Amon	MIROC6	historical	r10i1p1f1	gn	195001-201412.nc
pr	Amon	MIROC6	historical	r1i1p1f1	gn	185001-194912.nc
pr	Amon	MIROC6	historical	r1i1p1f1	gn	195001-201412.nc
pr	Amon	MIROC6	historical	r2i1p1f1	gn	185001-194912.nc
pr	Amon	MIROC6	historical	r2i1p1f1	gn	195001-201412.nc
pr	Amon	MIROC6	historical	r3i1p1f1	gn	185001-194912.nc
pr	Amon	MIROC6	historical	r3i1p1f1	gn	195001-201412.nc
pr	Amon	MIROC6	historical	r4i1p1f1	gn	185001-194912.nc
pr	Amon	MIROC6	historical	r4i1p1f1	gn	195001-201412.nc
pr	Amon	MIROC6	historical	r5i1p1f1	gn	185001-194912.nc
pr	Amon	MIROC6	historical	r5i1p1f1	gn	195001-201412.nc
pr	Amon	MIROC6	historical	r6i1p1f1	gn	185001-194912.nc
pr	Amon	MIROC6	historical	r6i1p1f1	gn	195001-201412.nc
pr	Amon	MIROC6	historical	r7i1p1f1	gn	185001-194912.nc
pr	Amon	MIROC6	historical	r7i1p1f1	gn	195001-201412.nc
pr	Amon	MIROC6	historical	r8i1p1f1	gn	185001-194912.nc
pr	Amon	MIROC6	historical	r8i1p1f1	gn	195001-201412.nc
pr	Amon	MIROC6	historical	r9i1p1f1	gn	185001-194912.nc
pr	Amon	MIROC6	historical	r9i1p1f1	gn	195001-201412.nc
pr	Amon	MIROC6	ssp126	r1i1p1f1	gn	201501-210012.nc
pr	Amon	MIROC6	ssp245	r1i1p1f1	gn	201501-210012.nc
pr	Amon	MIROC6	ssp370	r1i1p1f1	gn	201501-210012.nc
pr	Amon	MIROC6	ssp370	r2i1p1f1	gn	201501-210012.nc
pr	Amon	MIROC6	ssp370	r3i1p1f1	gn	201501-210012.nc
pr	Amon	MIROC6	ssp460	r1i1p1f1	gn	201501-210012.nc
pr	Amon	MIROC6	ssp585	r1i1p1f1	gn	201501-210012.nc
pr	Amon	MIROC6	ssp585	r2i1p1f1	gn	201501-210012.nc
pr	Amon	MIROC6	ssp585	r3i1p1f1	gn	201501-210012.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	185701-185712.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	185801-185812.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	185901-185912.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	186001-186012.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	186101-186112.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	186201-186212.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	186301-186312.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	186401-186412.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	186501-186512.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	186601-186612.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	186701-186712.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	186801-186812.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	186901-186912.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	187001-187012.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	187101-187112.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	187201-187212.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	187301-187312.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	187401-187412.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	187501-187512.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	187601-187612.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	187701-187712.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	187801-187812.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	187901-187912.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	188001-188012.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	188101-188112.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	188201-188212.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	188301-188312.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	188401-188412.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	188501-188512.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	188601-188612.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	188701-188712.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	188801-188812.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	188901-188912.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	189001-189012.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	189101-189112.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	189201-189212.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	189301-189312.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	189401-189412.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	189501-189512.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	189601-189612.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	189701-189712.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	189801-189812.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	189901-189912.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	190001-190012.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	190101-190112.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	190201-190212.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	190301-190312.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	190401-190412.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	190501-190512.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	190601-190612.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	190701-190712.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	190801-190812.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	190901-190912.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	191001-191012.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	191101-191112.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	191201-191212.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	191301-191312.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	191401-191412.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	191501-191512.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	191601-191612.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	191701-191712.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	191801-191812.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	191901-191912.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	192001-192012.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	192101-192112.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	192201-192212.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	192301-192312.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	192401-192412.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	192501-192512.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	192601-192612.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	192701-192712.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	192801-192812.nc
pr	Amon	MRI-ESM2-0	historical	r1i1p1f1	gn	185001-201412.nc
pr	Amon	MRI-ESM2-0	historical	r1i2p1f1	gn	185001-201412.nc
pr	Amon	MRI-ESM2-0	historical	r2i1p1f1	gn	185001-201412.nc
pr	Amon	MRI-ESM2-0	historical	r3i1p1f1	gn	185001-201412.nc
pr	Amon	MRI-ESM2-0	historical	r4i1p1f1	gn	185001-201412.nc
pr	Amon	MRI-ESM2-0	historical	r5i1p1f1	gn	185001-201412.nc
pr	Amon	MRI-ESM2-0	ssp126	r1i1p1f1	gn	201501-210012.nc
pr	Amon	MRI-ESM2-0	ssp245	r1i1p1f1	gn	201501-210012.nc
pr	Amon	MRI-ESM2-0	ssp370	r1i1p1f1	gn	201501-210012.nc
pr	Amon	MRI-ESM2-0	ssp460	r1i1p1f1	gn	201501-210012.nc
pr	Amon	MRI-ESM2-0	ssp585	r1i1p1f1	gn	201501-210012.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	192901-192912.nc
pr	Amon	NESM3	historical	r2i1p1f1	gn	185001-201412.nc
pr	Amon	NESM3	historical	r3i1p1f1	gn	185001-201412.nc
pr	Amon	NESM3	historical	r4i1p1f1	gn	185001-201412.nc
pr	Amon	NESM3	historical	r5i1p1f1	gn	185001-201412.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	193001-193012.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	193101-193112.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	193201-193212.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	193301-193312.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	193401-193412.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	193501-193512.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	193601-193612.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	193701-193712.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	193801-193812.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	193901-193912.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	194001-194012.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	194101-194112.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	194201-194212.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	194301-194312.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	194401-194412.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	194501-194512.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	194601-194612.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	194701-194712.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	194801-194812.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	194901-194912.nc
rsds	Amon	BCC-CSM2-MR	historical	r1i1p1f1	gn	185001-201412.nc
rsds	Amon	BCC-CSM2-MR	historical	r2i1p1f1	gn	185001-201412.nc
rsds	Amon	BCC-CSM2-MR	historical	r3i1p1f1	gn	185001-201412.nc
rsds	Amon	BCC-CSM2-MR	ssp126	r1i1p1f1	gn	201501-210012.nc
rsds	Amon	BCC-CSM2-MR	ssp245	r1i1p1f1	gn	201501-210012.nc
rsds	Amon	BCC-CSM2-MR	ssp370	r1i1p1f1	gn	201501-210012.nc
rsds	Amon	BCC-CSM2-MR	ssp585	r1i1p1f1	gn	201501-210012.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	195001-195012.nc
rsds	Amon	BCC-ESM1	historical	r2i1p1f1	gn	185001-201412.nc
rsds	Amon	BCC-ESM1	historical	r3i1p1f1	gn	185001-201412.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	195101-195112.nc
rsds	Amon	BCC-ESM1	ssp370	r2i1p1f1	gn	201501-205512.nc
rsds	Amon	BCC-ESM1	ssp370	r3i1p1f1	gn	201501-205512.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	195201-195212.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	195301-195312.nc
rsds	Amon	CanESM5	historical	r1i1p1f1	gn	185001-201412.nc
rsds	Amon	CanESM5	ssp126	r1i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp126	r1i1p1f1	gn	210101-230012.nc
rsds	Amon	CanESM5	ssp245	r1i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r10i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r10i1p2f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r13i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r14i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r15i1p2f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r18i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r1i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r1i1p2f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r20i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r2i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r2i1p2f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r3i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r3i1p2f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r4i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r4i1p2f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r5i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r5i1p2f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r6i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r6i1p2f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r7i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r7i1p2f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r8i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r8i1p2f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r9i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp370	r9i1p2f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp460	r1i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp460	r2i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp460	r3i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp460	r4i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp460	r5i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp585	r10i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp585	r10i1p2f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp585	r1i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp585	r1i1p1f1	gn	210101-218012.nc
rsds	Amon	CanESM5	ssp585	r1i1p1f1	gn	218101-230012.nc
rsds	Amon	CanESM5	ssp585	r1i1p2f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp585	r2i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp585	r2i1p2f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp585	r3i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp585	r3i1p2f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp585	r4i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp585	r4i1p2f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp585	r5i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp585	r5i1p2f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp585	r6i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp585	r6i1p2f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp585	r7i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp585	r7i1p2f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp585	r8i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp585	r8i1p2f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp585	r9i1p1f1	gn	201501-210012.nc
rsds	Amon	CanESM5	ssp585	r9i1p2f1	gn	201501-210012.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	195401-195412.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	195501-195512.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	195601-195612.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	195701-195712.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	195801-195812.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	195901-195912.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	196001-196012.nc
rsds	Amon	CESM2-WACCM	ssp370	r2i1p1f1	gn	201501-205512.nc
rsds	Amon	CESM2-WACCM	ssp370	r3i1p1f1	gn	201501-205512.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	196101-196112.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	196201-196212.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	196301-196312.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	196401-196412.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	196501-196512.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	196601-196612.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	196701-196712.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	196801-196812.nc
rsds	Amon	CESM2	ssp370	r2i1p1f1	gn	201501-206412.nc
rsds	Amon	CESM2	ssp370	r2i1p1f1	gn	206501-210012.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	196901-196912.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	197001-197012.nc
rsds	Amon	CESM2	ssp585	r2i1p1f1	gn	201501-206412.nc
rsds	Amon	CESM2	ssp585	r2i1p1f1	gn	206501-210012.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	197101-197112.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	197201-197212.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	197301-197312.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	197401-197412.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	197501-197512.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	197601-197612.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	197701-197712.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	197801-197812.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	197901-197912.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	198001-198012.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	198101-198112.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	198201-198212.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	198301-198312.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	198401-198412.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	198501-198512.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	198601-198612.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	198701-198712.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	198801-198812.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	198901-198912.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	199001-199012.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	199101-199112.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	199201-199212.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	199301-199312.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	199401-199412.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	199501-199512.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	199601-199612.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	199701-199712.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	199801-199812.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	199901-199912.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	200001-200012.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	200101-200112.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	200201-200212.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	200301-200312.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	200401-200412.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	200501-200512.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	200601-200612.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	200701-200712.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	200801-200812.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	200901-200912.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	201001-201012.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	201101-201112.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	201201-201212.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	201301-201312.nc
pr	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	201401-201412.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	201501-201512.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	201601-201612.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	201701-201712.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	201801-201812.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	201901-201912.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	202001-202012.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	202101-202112.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	202201-202212.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	202301-202312.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	202401-202412.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	202501-202512.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	202601-202612.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	202701-202712.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	202801-202812.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	202901-202912.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	203001-203012.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	203101-203112.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	203201-203212.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	203301-203312.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	203401-203412.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	203501-203512.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	203601-203612.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	203701-203712.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	203801-203812.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	203901-203912.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	204001-204012.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	204101-204112.nc
pr	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	204201-204212.nc
