"CELL30M","SoilProfile","repre","acum"
24595,"WI_KSAR025",0.2,0.533333333333333
24595,"WI_PHUS108",0.166666666666667,0.7
24939,"WI_LPIN003",0.333333333333333,0.333333333333333
24939,"WI_ALCR022",0.188888888888889,0.522222222222222
24939,"HC_GEN0018",0.116666666666667,0.638888888888889
24939,"WI_FLIL027",0.116666666666667,0.755555555555556
24940,"WI_FLYE132",0.333333333333333,0.333333333333333
24940,"HC_GEN0018",0.2,0.533333333333333
24940,"WI_LXUS056",0.133333333333333,0.666666666666667
24940,"WI_CMCR004",0.0972222222222222,0.763888888888889
24967,"WI_LVBW418",0.333333333333333,0.333333333333333
24967,"WI_CLBW352",0.2,0.533333333333333
24967,"WI_VRJM029",0.166666666666667,0.7
25127,"WI_ARBW334",0.333333333333333,0.333333333333333
25127,"WI_FLYE193",0.266666666666667,0.6
25127,"WI_CLPE017",0.166666666666667,0.766666666666667
25482,"WI_FLIL027",0.333333333333333,0.333333333333333
25482,"HC_GEN0018",0.266666666666667,0.6
25482,"WI_LVZW001",0.222222222222222,0.822222222222222
25498,"WI_VRLY002",0.333333333333333,0.333333333333333
25498,"WI_PHTR013",0.2,0.533333333333333
25498,"HC_GEN0010",0.166666666666667,0.7
25844,"WI_CLPE017",0.333333333333333,0.333333333333333
25844,"HC_GEN0025",0.2,0.533333333333333
25844,"WI_CMCR004",0.133333333333333,0.666666666666667
25844,"WI_FRCM010",0.133333333333333,0.8
25848,"WI_CLPE017",0.333333333333333,0.333333333333333
25848,"WI_CMCR004",0.138888888888889,0.472222222222222
25848,"WI_VRYE004",0.122222222222222,0.594444444444444
25848,"HC_GEN0025",0.1,0.694444444444444
25848,"WI_CMMA003",0.0833333333333333,0.777777777777778
25861,"HC_GEN0010",0.333333333333333,0.333333333333333
25861,"WI_NTCO033",0.2,0.533333333333333
25861,"WI_LVBW418",0.166666666666667,0.7
26195,"HC_GEN0001",0.333333333333333,0.333333333333333
26195,"WI_RGEC008",0.277777777777778,0.611111111111111
26195,"WI_LVUY032",0.152777777777778,0.763888888888889
26197,"WI_ANCR015",0.333333333333333,0.333333333333333
26197,"HC_GEN0018",0.241666666666667,0.575
26197,"WI_ANEC033",0.208333333333333,0.783333333333333
26377,"WI_ANEC033",0.333333333333333,0.333333333333333
26377,"HC_GEN0018",0.261111111111111,0.594444444444444
26377,"WI_ANCR015",0.244444444444444,0.838888888888889
26379,"WI_ACBD013",0.333333333333333,0.333333333333333
26379,"WI_RGMA002",0.2,0.533333333333333
26379,"WI_PHAR038",0.133333333333333,0.666666666666667
26379,"WI_CMCR004",0.116666666666667,0.783333333333333
26739,"WI_ARBW681",0.333333333333333,0.333333333333333
26739,"WI_CLPE017",0.2,0.533333333333333
26739,"WI_PHUY028",0.166666666666667,0.7
26741,"WI_ARBW681",0.333333333333333,0.333333333333333
26741,"WI_CLPE017",0.2,0.533333333333333
26741,"WI_PHUY028",0.166666666666667,0.7
26920,"WI_CMYE288",0.333333333333333,0.333333333333333
26920,"WI_CMKE016",0.2,0.533333333333333
26920,"WI_CLBW352",0.133333333333333,0.666666666666667
26920,"WI_ARBW681",0.125,0.791666666666667
27097,"WI_ANEC033",0.333333333333333,0.333333333333333
27097,"HC_GEN0018",0.2,0.533333333333333
27097,"WI_GLTH006",0.133333333333333,0.666666666666667
27097,"HC_GEN0001",0.111111111111111,0.777777777777778
27292,"WI_CLUS107",0.333333333333333,0.333333333333333
27292,"WI_CLBW411",0.266666666666667,0.6
27292,"WI_LVBW627",0.222222222222222,0.822222222222222
27458,"WI_PHUY033",0.333333333333333,0.333333333333333
27458,"WI_ANIT063",0.2,0.533333333333333
27458,"WI_RGEC023",0.15,0.683333333333333
27458,"WI_NTCO033",0.133333333333333,0.816666666666667
27647,"WI_RGEC023",0.333333333333333,0.333333333333333
27647,"WI_CHCA019",0.222222222222222,0.555555555555556
27647,"WI_CLBW411",0.15,0.705555555555555
27828,"WI_CLBW411",0.333333333333333,0.333333333333333
27828,"WI_ACBD013",0.222222222222222,0.555555555555556
27828,"WI_CHCA019",0.133333333333333,0.688888888888889
27828,"WI_CLPE017",0.111111111111111,0.8
28006,"WI_ACBD013",0.333333333333333,0.333333333333333
28006,"WI_CHCA019",0.255555555555556,0.588888888888889
28006,"WI_FLYE135",0.133333333333333,0.722222222222222
28180,"WI_RGEC023",0.333333333333333,0.333333333333333
28180,"WI_CHCA019",0.222222222222222,0.555555555555556
28180,"WI_LVUY031",0.125,0.680555555555556
28180,"WI_PHAR038",0.0972222222222222,0.777777777777778
28540,"WI_LVUY031",0.333333333333333,0.333333333333333
28540,"WI_LVIT035",0.2,0.533333333333333
28540,"WI_RGEC023",0.15,0.683333333333333
28540,"WI_CMYE288",0.133333333333333,0.816666666666667
28908,"WI_LVUY031",0.333333333333333,0.333333333333333
28908,"WI_LVIT035",0.2,0.533333333333333
28908,"WI_PHUY033",0.166666666666667,0.7
29800,"WI_ACVE011",0.333333333333333,0.333333333333333
29800,"WI_ALJM008",0.2,0.533333333333333
29800,"WI_RGAR042",0.2,0.733333333333333
29975,"WI_PHUY033",0.333333333333333,0.333333333333333
29975,"WI_ANIT063",0.2,0.533333333333333
29975,"WI_ANEC033",0.166666666666667,0.7
30158,"WI_CMCO036",0.333333333333333,0.333333333333333
30158,"WI_ALJM008",0.2,0.533333333333333
30158,"WI_GLGB042",0.2,0.733333333333333
30520,"WI_ACVE011",0.333333333333333,0.333333333333333
30520,"WI_RGAR042",0.2,0.533333333333333
30520,"WI_ALJM008",0.166666666666667,0.7
30701,"HC_GEN0016",0.333333333333333,0.333333333333333
30701,"WI_PHGT002",0.272727272727273,0.606060606060606
30701,"WI_LPCF010",0.181818181818182,0.787878787878788
31059,"WI_PHGT002",0.333333333333333,0.333333333333333
31059,"WI_ACBD013",0.2,0.533333333333333
31059,"WI_CMCR005",0.2,0.733333333333333
24252,"WI_CMCO021",0.333240766453763,0.333240766453763
24252,"WI_PHUS124",0.333240766453763,0.666481532907526
24252,"WI_FRBR049",0.111080255484588,0.777561788392113
5813,"WI_ACBR009",0.332777777777778,0.332777777777778
5813,"HC_GEN0012",0.165277777777778,0.498055555555556
5813,"HC_GEN0016",0.165277777777778,0.663333333333333
5813,"WI_LVLS007",0.155555555555556,0.818888888888889
5455,"WI_FRZM007",0.332222222222222,0.332222222222222
5455,"WI_CMFI003",0.274444444444444,0.606666666666667
5455,"WI_LXCI018",0.2,0.806666666666667
918,"WI_CMCA014",0.331944444444444,0.331944444444444
918,"WI_CMRU004",0.240277777777778,0.572222222222222
918,"WI_LVIT035",0.223611111111111,0.795833333333333
1291,"WI_LVIT035",0.331944444444444,0.331944444444444
1291,"WI_CMRU004",0.251388888888889,0.583333333333333
1291,"WI_CMCA014",0.205555555555556,0.788888888888889
5810,"WI_FRUG005",0.331944444444444,0.331944444444444
5810,"HC_GEN0012",0.237222222222222,0.569166666666667
5810,"WI_ACBR009",0.176666666666667,0.745833333333333
6719,"WI_ANID062",0.331944444444444,0.331944444444444
6719,"WI_ACCI021",0.195833333333333,0.527777777777778
6719,"WI_ALGT003",0.119444444444444,0.647222222222222
6719,"WI_PHGT002",0.0972222222222222,0.744444444444444
16107,"WI_ANPE024",0.331944444444444,0.331944444444444
16107,"WI_FLYE199",0.311111111111111,0.643055555555555
16107,"WI_LPPL002",0.165277777777778,0.808333333333333
5990,"WI_FRUG005",0.3316,0.3316
5990,"HC_GEN0012",0.2452,0.5768
5990,"WI_VRCU020",0.13,0.7068
22058,"WI_LVUS110",0.331578947368421,0.331578947368421
22058,"WI_CLSY005",0.315789473684211,0.647368421052632
22058,"HC_GEN0018",0.210526315789474,0.857894736842105
568,"WI_LVIT035",0.331111111111111,0.331111111111111
568,"WI_CMCA014",0.216111111111111,0.547222222222222
568,"WI_FLYE191",0.186666666666667,0.733888888888889
19778,"WI_GLZM019",0.331034482758621,0.331034482758621
19778,"WI_FLJM019",0.248275862068966,0.579310344827586
19778,"WI_RGTG002",0.248275862068966,0.827586206896552
3271,"WI_ACBR009",0.330555555555556,0.330555555555556
3271,"WI_CMRU004",0.219444444444444,0.55
3271,"WI_PHAL035",0.208333333333333,0.758333333333333
4224,"WI_VRBW468",0.330555555555556,0.330555555555556
4224,"WI_LVBW600",0.3,0.630555555555556
4224,"WI_FRJM053",0.141666666666667,0.772222222222222
4587,"WI_LPIN003",0.330555555555556,0.330555555555556
4587,"WI_VRSD037",0.25,0.580555555555555
4587,"WI_VRJM027",0.104166666666667,0.684722222222222
4587,"WI_PHCU017",0.0916666666666667,0.776388888888889
8203,"WI_ALID018",0.330555555555556,0.330555555555556
8203,"WI_CMVE017",0.216666666666667,0.547222222222222
8203,"WI_PHCO063",0.144444444444444,0.691666666666667
8203,"WI_ACCO035",0.141666666666667,0.833333333333333
9469,"WI_LVIL004",0.330555555555556,0.330555555555556
9469,"WI_VRMA023",0.316666666666667,0.647222222222222
9469,"WI_CMBR107",0.141666666666667,0.788888888888889
9470,"WI_LVIL004",0.330555555555556,0.330555555555556
9470,"WI_VRMA023",0.316666666666667,0.647222222222222
9470,"WI_CMBR107",0.141666666666667,0.788888888888889
9657,"WI_LVIL004",0.330555555555556,0.330555555555556
9657,"WI_SNBR084",0.290277777777778,0.620833333333333
9657,"WI_VRMA023",0.2375,0.858333333333333
10176,"WI_CMBR104",0.330555555555556,0.330555555555556
10176,"WI_LVBW600",0.3,0.630555555555556
10176,"WI_PDRO011",0.208333333333333,0.838888888888889
11065,"WI_ANCO022",0.330555555555556,0.330555555555556
11065,"WI_CMTH046",0.152777777777778,0.483333333333333
11065,"WI_ANCR015",0.141666666666667,0.625
11065,"HC_GEN0011",0.133333333333333,0.758333333333333
11100,"WI_VRMA023",0.330555555555556,0.330555555555556
11100,"WI_LVZW001",0.211111111111111,0.541666666666667
11100,"WI_CMPT019",0.141666666666667,0.683333333333333
11100,"WI_ALJM012",0.131944444444444,0.815277777777778
11460,"WI_FRBR042",0.330555555555556,0.330555555555556
11460,"WI_ACTH072",0.152777777777778,0.483333333333333
11460,"WI_FRBR039",0.152777777777778,0.636111111111111
11460,"WI_FRCM010",0.141666666666667,0.777777777777778
11788,"WI_LVUS090",0.330555555555556,0.330555555555556
11788,"WI_CMCO046",0.141666666666667,0.472222222222222
11788,"WI_ALCO049",0.1,0.572222222222222
11788,"WI_LVBW600",0.1,0.672222222222222
11788,"WI_ACLR008",0.0666666666666667,0.738888888888889
11974,"WI_ACBI011",0.330555555555556,0.330555555555556
11974,"WI_FRRW010",0.259722222222222,0.590277777777778
11974,"WI_ACUS038",0.2125,0.802777777777778
12148,"WI_LVUS090",0.330555555555556,0.330555555555556
12148,"WI_ACZR059",0.216666666666667,0.547222222222222
12148,"WI_CMCO046",0.141666666666667,0.688888888888889
12148,"WI_ACGA005",0.111111111111111,0.8
12913,"WI_LXCI018",0.330555555555556,0.330555555555556
12913,"WI_FRBR038",0.283333333333333,0.613888888888889
12913,"WI_FRBR042",0.188888888888889,0.802777777777778
12920,"WI_LXCI018",0.330555555555556,0.330555555555556
12920,"WI_FRBR038",0.283333333333333,0.613888888888889
12920,"WI_FRBR042",0.188888888888889,0.802777777777778
13061,"WI_CMID011",0.330555555555556,0.330555555555556
13061,"WI_ACBI011",0.2,0.530555555555556
13061,"WI_FRSR001",0.158333333333333,0.688888888888889
13061,"WI_PTMY007",0.0833333333333333,0.772222222222222
13091,"WI_LXCI018",0.330555555555556,0.330555555555556
13091,"WI_FRBR038",0.283333333333333,0.613888888888889
13091,"WI_FRBR042",0.188888888888889,0.802777777777778
13258,"WI_ALKR010",0.330555555555556,0.330555555555556
13258,"WI_FLEC020",0.290277777777778,0.620833333333333
13258,"WI_PLFR039",0.2375,0.858333333333333
13263,"WI_LXCI018",0.330555555555556,0.330555555555556
13263,"WI_FRBR038",0.283333333333333,0.613888888888889
13263,"WI_FRBR042",0.188888888888889,0.802777777777778
13625,"WI_LXCI018",0.330555555555556,0.330555555555556
13625,"WI_FRBR038",0.283333333333333,0.613888888888889
13625,"WI_FRBR042",0.188888888888889,0.802777777777778
13828,"HC_GEN0025",0.330555555555556,0.330555555555556
13828,"WI_LVLS007",0.2,0.530555555555556
13828,"WI_PLFR039",0.15,0.680555555555556
13828,"WI_LVCM012",0.075,0.755555555555556
13979,"WI_LXCI018",0.330555555555556,0.330555555555556
13979,"WI_FRBR038",0.283333333333333,0.613888888888889
13979,"WI_FRBR042",0.188888888888889,0.802777777777778
14008,"HC_GEN0025",0.330555555555556,0.330555555555556
14008,"WI_CMSL008",0.122222222222222,0.452777777777778
14008,"WI_LVLS007",0.122222222222222,0.575
14008,"WI_PLFR039",0.0916666666666667,0.666666666666667
14008,"WI_ACBJ007",0.0708333333333333,0.7375
14159,"WI_LXCI018",0.330555555555556,0.330555555555556
14159,"WI_FRBR038",0.283333333333333,0.613888888888889
14159,"WI_FRBR042",0.188888888888889,0.802777777777778
14368,"WI_FLLK008",0.330555555555556,0.330555555555556
14368,"WI_ACVE012",0.288888888888889,0.619444444444444
14368,"WI_ACNE012",0.158333333333333,0.777777777777778
15590,"WI_GLCU001",0.330555555555556,0.330555555555556
15590,"HC_GEN0025",0.198611111111111,0.529166666666667
15590,"WI_FRBR044",0.166666666666667,0.695833333333333
15590,"WI_CMSL008",0.1625,0.858333333333333
16477,"WI_ANPE024",0.330555555555556,0.330555555555556
16477,"WI_PTSR008",0.319444444444444,0.65
16477,"WI_LXCI009",0.144444444444444,0.794444444444444
16857,"HC_GEN0025",0.330555555555556,0.330555555555556
16857,"WI_CMSL008",0.211111111111111,0.541666666666667
16857,"WI_ACMY002",0.158333333333333,0.7
17972,"WI_CMMZ006",0.330555555555556,0.330555555555556
17972,"WI_CMPT024",0.308333333333333,0.638888888888889
17972,"WI_ACUS029",0.0972222222222222,0.736111111111111
18482,"WI_LVKE010",0.330555555555556,0.330555555555556
18482,"WI_GLBD005",0.194444444444444,0.525
18482,"WI_LVML006",0.141666666666667,0.666666666666667
18482,"WI_RGCR020",0.0666666666666667,0.733333333333333
21163,"WI_ANCR015",0.330555555555556,0.330555555555556
21163,"WI_FRCM010",0.211111111111111,0.541666666666667
21163,"WI_FLYE132",0.175,0.716666666666667
21201,"WI_FRCR011",0.330555555555556,0.330555555555556
21201,"WI_FRZM005",0.330555555555556,0.661111111111111
21201,"WI_GLBW749",0.283333333333333,0.944444444444444
23530,"WI_PHUY070",0.330555555555556,0.330555555555556
23530,"WI_PHZM054",0.263888888888889,0.594444444444444
23530,"WI_VRFJ006",0.158333333333333,0.752777777777778
23859,"WI_CMIL020",0.330555555555556,0.330555555555556
23859,"WI_GLBW562",0.175,0.505555555555556
23859,"WI_VRGH001",0.141666666666667,0.647222222222222
23859,"WI_VRCR028",0.111111111111111,0.758333333333333
24247,"WI_PHRO006",0.330555555555556,0.330555555555556
24247,"WI_PHUY030",0.316666666666667,0.647222222222222
24247,"WI_PHUY066",0.211111111111111,0.858333333333333
24249,"WI_PHRO006",0.330555555555556,0.330555555555556
24249,"WI_PHUY030",0.283333333333333,0.613888888888889
24249,"WI_PHUY066",0.188888888888889,0.802777777777778
26573,"WI_CMYE118",0.330555555555556,0.330555555555556
26573,"WI_CLSD016",0.183333333333333,0.513888888888889
26573,"WI_CLBW352",0.141666666666667,0.655555555555556
26573,"WI_CMCR004",0.133333333333333,0.788888888888889
5313,"HC_GEN0016",0.330434782608696,0.330434782608696
5313,"WI_FLYE057",0.282608695652174,0.61304347826087
5313,"WI_LPLY003",0.169565217391304,0.782608695652174
5457,"WI_CLDE040",0.330277777777778,0.330277777777778
5457,"HC_GEN0016",0.2725,0.602777777777778
5457,"WI_LXCI018",0.155555555555556,0.758333333333333
11635,"WI_ACVE012",0.330277777777778,0.330277777777778
11635,"WI_PHUY070",0.281944444444444,0.612222222222222
11635,"WI_FRBR076",0.193333333333333,0.805555555555556
7447,"WI_ANNI006",0.33,0.33
7447,"WI_VRNI009",0.3,0.63
7447,"HC_GEN0016",0.12,0.75
17561,"WI_ACBI015",0.33,0.33
17561,"WI_ANMX006",0.24,0.57
17561,"WI_CMNL001",0.18,0.75
31057,"HC_GEN0018",0.329842931937173,0.329842931937173
31057,"WI_LPIN003",0.282722513089005,0.612565445026178
31057,"WI_LVUY032",0.198952879581152,0.81151832460733
1823,"WI_ACBR009",0.329722222222222,0.329722222222222
1823,"WI_CMRU004",0.295833333333333,0.625555555555556
1823,"WI_PHAL035",0.28,0.905555555555556
3674,"WI_CMPH004",0.329411764705882,0.329411764705882
3674,"WI_CMJM040",0.317647058823529,0.647058823529412
3674,"WI_FLJM020",0.241176470588235,0.888235294117647
20133,"WI_ACBJ002",0.329411764705882,0.329411764705882
20133,"WI_FLSN005",0.235294117647059,0.564705882352941
20133,"WI_GLTH008",0.188235294117647,0.752941176470588
910,"WI_ACBR009",0.328888888888889,0.328888888888889
910,"WI_CMRU004",0.325,0.653888888888889
910,"WI_CMMA003",0.232777777777778,0.886666666666667
77,"WI_PDRO011",0.32864238410596,0.32864238410596
77,"WI_SNBR084",0.198675496688742,0.527317880794702
77,"WI_CMSL008",0.165562913907285,0.692880794701987
77,"WI_ACCO059",0.147626931567329,0.840507726269316
5627,"HC_GEN0012",0.328611111111111,0.328611111111111
5627,"WI_ACBR009",0.295,0.623611111111111
5627,"WI_PHAL035",0.191666666666667,0.815277777777778
5498,"HC_GEN0016",0.328571428571429,0.328571428571429
5498,"WI_FLBD004",0.285714285714286,0.614285714285714
5498,"WI_LPLY003",0.171428571428571,0.785714285714286
2724,"WI_VRJM027",0.328461538461538,0.328461538461538
2724,"WI_FLYE135",0.212307692307692,0.540769230769231
2724,"WI_FRUG005",0.176153846153846,0.716923076923077
24245,"WI_PHRO006",0.328125,0.328125
24245,"WI_PHUY030",0.296875,0.625
24245,"WI_PHUY068",0.25,0.875
1829,"WI_PHAL035",0.327777777777778,0.327777777777778
1829,"WI_LVIT035",0.213333333333333,0.541111111111111
1829,"WI_ACBR009",0.15,0.691111111111111
1829,"WI_FLYE191",0.124444444444444,0.815555555555556
2009,"WI_PHAL035",0.327777777777778,0.327777777777778
2009,"WI_FLYE191",0.177777777777778,0.505555555555556
2009,"WI_ACBR009",0.15,0.655555555555556
2009,"WI_LVIT035",0.106666666666667,0.762222222222222
6001,"WI_LVBR026",0.327777777777778,0.327777777777778
6001,"WI_FLYE057",0.180555555555556,0.508333333333333
6001,"WI_CMMX011",0.122222222222222,0.630555555555556
6001,"HC_GEN0002",0.0611111111111111,0.691666666666667
6001,"WI_ACBJ002",0.0611111111111111,0.752777777777778
9995,"HC_GEN0010",0.327777777777778,0.327777777777778
9995,"HC_GEN0011",0.305555555555556,0.633333333333333
9995,"WI_CMMY024",0.138888888888889,0.772222222222222
10169,"HC_GEN0011",0.327777777777778,0.327777777777778
10169,"WI_ANCM039",0.25,0.577777777777778
10169,"HC_GEN0010",0.2,0.777777777777778
11629,"WI_VRMA023",0.327777777777778,0.327777777777778
11629,"WI_CMPT019",0.311111111111111,0.638888888888889
11629,"WI_NTCO002",0.108333333333333,0.747222222222222
16298,"WI_FLIT033",0.327777777777778,0.327777777777778
16298,"WI_ANCM051",0.211111111111111,0.538888888888889
16298,"WI_GLBR095",0.155555555555556,0.694444444444444
16298,"WI_LVDE013",0.125,0.819444444444444
19053,"WI_FLCO061",0.327777777777778,0.327777777777778
19053,"WI_FRBR064",0.243055555555556,0.570833333333333
19053,"WI_FLCM018",0.173611111111111,0.744444444444444
20099,"WI_LVES010",0.327777777777778,0.327777777777778
20099,"WI_CMTR018",0.191666666666667,0.519444444444444
20099,"WI_PLAR020",0.126388888888889,0.645833333333333
20099,"WI_LVUY032",0.108333333333333,0.754166666666667
21364,"WI_GLEC019",0.327777777777778,0.327777777777778
21364,"WI_SCAL030",0.2,0.527777777777778
21364,"WI_VRJM029",0.144444444444444,0.672222222222222
21364,"WI_GLTH017",0.108333333333333,0.780555555555556
26215,"WI_CMYE118",0.327777777777778,0.327777777777778
26215,"WI_RGMA002",0.15,0.477777777777778
26215,"WI_CMCR004",0.138888888888889,0.616666666666667
26215,"WI_CLBW352",0.116666666666667,0.733333333333333
1335,"WI_FLMX019",0.327272727272727,0.327272727272727
1335,"WI_LVCM012",0.227272727272727,0.554545454545455
1335,"WI_CMPA006",0.181818181818182,0.736363636363636
1695,"WI_FLMX019",0.327272727272727,0.327272727272727
1695,"WI_ACLR001",0.245454545454545,0.572727272727273
1695,"WI_CMSL008",0.163636363636364,0.736363636363636
8904,"WI_CMPA006",0.326923076923077,0.326923076923077
8904,"WI_CMPA007",0.173076923076923,0.5
8904,"WI_CMPA010",0.173076923076923,0.673076923076923
8904,"WI_LXCI018",0.163461538461538,0.836538461538462
30876,"WI_LPIN003",0.326827054017249,0.326827054017249
30876,"WI_LVUY032",0.24239673172946,0.569223785746709
30876,"WI_LPCF010",0.172492056286882,0.741715842033591
1272,"WI_ACBR009",0.326666666666667,0.326666666666667
1272,"WI_CMMA003",0.194444444444444,0.521111111111111
1272,"WI_CMYE094",0.185,0.706111111111111
3459,"HC_GEN0012",0.326666666666667,0.326666666666667
3459,"WI_LVIT035",0.288888888888889,0.615555555555556
3459,"WI_FLYE191",0.262222222222222,0.877777777777778
12205,"WI_CMBR112",0.326666666666667,0.326666666666667
