"ICRISAT_ac","Table_name","Mission_co","Collectors","Alternate_","Local_name","Species_nu","Cultivar_n","Biological","Donor_coop","Donor_coun","Date_recei","Date_of_co","Source_cou","Province","Location","Latitude","Longitude","Elevation","Genus","Species","Sauthor","Subsp","UID","IS_UNIQUE","TEST_TRAIN","GS1_P","GS1_T","GS1_N","GS1_X","GS2_P","GS2_T","GS2_N","GS2_X","GS3_P","GS3_T","GS3_N","GS3_X","GS4_P","GS4_T","GS4_N","GS4_X","GS5_P","GS5_T","GS5_N","GS5_X","GS6_P","GS6_T","GS6_N","GS6_X","GS7_P","GS7_T","GS7_N","GS7_X","GS8_P","GS8_T","GS8_N","GS8_X","GS9_P","GS9_T","GS9_N","GS9_X","GS10_P","GS10_T","GS10_N","GS10_X","GS11_P","GS11_T","GS11_N","GS11_X","GS12_P","GS12_T","GS12_N","GS12_X","MEAN_P","MODE_P","MAX_P","MIN_P","MEAN_T","MODE_T","MAX_T","MIN_T","MEAN_N","MODE_N","MAX_N","MIN_N","MEAN_X","MODE_X","MAX_X","MIN_X"
40840,"ICRISATSOSORGHUM","ICRISAT-MISN-216","GV 183","","Dagadi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/06/1996","01/31/1996","IND","Maharashtra","Godhegaon; Ahmednagar",19.35,74.889999,550,"Sorghum","bicolor","(L.) Moench","bicolor",7881,TRUE,"TRAIN",119,275.5,196.333333333333,354.333333333333,227,283.333333333333,211.5,354.666666666667,318,287,222.666666666667,350.666666666667,444,284.166666666667,226.333333333333,341.333333333333,506,276.166666666667,221.333333333333,330.166666666667,503,261.166666666667,207,314.5,420,248.166666666667,189.5,305.666666666667,312,240.333333333333,174.333333333333,305.333333333333,221,236.666666666667,163.166666666667,309.333333333333,95,239.5,159.5,318.666666666667,33,247.5,164.5,329.833333333333,36,262.5,178.833333333333,345.5,269.5,166.062222865110,506,33,261.833333333333,278.495926401575,287,236.666666666667,192.916666666667,172.485883782009,226.333333333333,159.5,330,313.682540863284,354.666666666667,305.333333333333
40822,"ICRISATSOSORGHUM","ICRISAT-MISN-216","GV 165","","Maldandi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/06/1996","01/30/1996","IND","Maharashtra","Chande kassari; Ahmednagar",19.370001,74.93,510,"Sorghum","bicolor","(L.) Moench","bicolor",7882,TRUE,"TRAIN",119,275.5,196.333333333333,354.333333333333,227,283.333333333333,211.5,354.666666666667,318,287,222.666666666667,350.666666666667,444,284.166666666667,226.333333333333,341.333333333333,506,276.166666666667,221.333333333333,330.166666666667,503,261.166666666667,207,314.5,420,248.166666666667,189.5,305.666666666667,312,240.333333333333,174.333333333333,305.333333333333,221,236.666666666667,163.166666666667,309.333333333333,95,239.5,159.5,318.666666666667,33,247.5,164.5,329.833333333333,36,262.5,178.833333333333,345.5,269.5,166.062222865110,506,33,261.833333333333,278.495926401575,287,236.666666666667,192.916666666667,172.485883782009,226.333333333333,159.5,330,313.682540863284,354.666666666667,305.333333333333
35983,"ICRISATSOSORGHUM","ICRISAT-MISN-183","PM 239","","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","12/05/1990","11/27/1990","IND","Orissa","Baniamari; Ganjam",19.379999,85.059998,50,"Sorghum","bicolor","(L.) Moench","bicolor",7884,TRUE,"TRAIN",265,268.833333333333,231,306.333333333333,464,279.333333333333,246.166666666667,312,658,286.666666666667,257.333333333333,315.666666666667,835,290,262.5,317.166666666667,1054,288.833333333333,260.5,316.833333333333,1077,280,248.333333333333,311.166666666667,935,267.333333333333,231,303,736,256.833333333333,215.833333333333,297.333333333333,542,249.5,204.666666666667,293.666666666667,365,246.166666666667,199.5,292.166666666667,146,247.333333333333,201.5,292.5,123,256.166666666667,213.666666666667,298.166666666667,600,602.015280313835,1077,123,268.083333333333,253.909332766762,290,246.166666666667,231,211.295916777164,262.5,199.5,304.666666666667,296.23484887121,317.166666666667,292.166666666667
40816,"ICRISATSOSORGHUM","ICRISAT-MISN-216","GV 159","","Maldandi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/06/1996","01/30/1996","IND","Maharashtra","Rahuri; Ahmednagar",19.379999,74.650002,511,"Sorghum","bicolor","(L.) Moench","bicolor",7920,TRUE,"TRAIN",112,268.666666666667,190,347.833333333333,208,276.666666666667,205.833333333333,347.666666666667,275,280.5,218,343.5,395,278.166666666667,222.5,334.166666666667,461,270.666666666667,218.166666666667,323.666666666667,463,256.666666666667,204.333333333333,309.5,387,244,186.666666666667,301.666666666667,291,236,170.833333333333,301.833333333333,224,232.166666666667,158.666666666667,306,104,234.5,154.166666666667,315.333333333333,38,242,158.5,325.833333333333,36,256,172.333333333333,340,249.5,250.417226708452,463,36,256.333333333333,240.33391280175,280.5,232.166666666667,188.333333333333,208.902573184216,222.5,154.166666666667,324.75,309.928792807974,347.833333333333,301.666666666667
24337,"ICRISATSOSORGHUM","ICRISAT-MISN-084","VRR 510","","Ghundadi",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","11/09/1981","10/22/1981","IND","Maharashtra","Shivini",19.52,77.279999,250,"Sorghum","bicolor","(L.) Moench","bicolor",7923,TRUE,"TRAIN",230,287.666666666667,213.833333333333,361.5,494,296,228,364,752,298.166666666667,237.333333333333,359,934,294.333333333333,240,349,983,284,232.166666666667,336,983,264.5,212.333333333333,317,803,248.666666666667,193.333333333333,304.5,539,240.333333333333,179.166666666667,302,281,238.166666666667,169.833333333333,307,99,242,167.166666666667,317,50,252.333333333333,175,330,50,271.833333333333,194.833333333333,349,516.5,195.501581962579,983,50,268.166666666667,247.423166089771,298.166666666667,238.166666666667,203.583333333333,226.263266760616,240,167.166666666667,333,313.371993311336,364,302
32348,"ICRISATSOSORGHUM","ICRISAT-MISN-136","AKG 69","","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","11/27/1986","11/15/1986","IND","Orissa","Chattiguda; Kalahandi",19.530001,82.459999,375,"Sorghum","bicolor","(L.) Moench","bicolor",7924,TRUE,"TRAIN",342,261.5,192.833333333333,330.166666666667,692,270.833333333333,210.5,330.833333333333,1047,275.166666666667,223.166666666667,326.833333333333,1256,273.833333333333,229,318.166666666667,1294,265.333333333333,224.333333333333,305.833333333333,1251,247.5,206.166666666667,288.166666666667,1050,231.166666666667,184.833333333333,276.833333333333,700,221.833333333333,167.166666666667,276.166666666667,345,217.5,154.5,280.166666666667,136,218.833333333333,148.666666666667,288.833333333333,98,227.333333333333,153.333333333333,301.166666666667,141,245.166666666667,171.5,318.833333333333,696,273.828464817143,1294,98,246.333333333333,226.385324552588,275.166666666667,217.5,188.833333333333,213.011418850509,229,148.666666666667,303.5,285.404146408856,330.833333333333,276.166666666667
40832,"ICRISATSOSORGHUM","ICRISAT-MISN-216","GV 175","","Dagadi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/06/1996","01/31/1996","IND","Maharashtra","Gaigaon; Aurangabad",19.530001,75.190002,550,"Sorghum","bicolor","(L.) Moench","bicolor",7932,TRUE,"TRAIN",146,281,204.333333333333,357.5,290,288.833333333333,218.666666666667,358.5,433,291.833333333333,228.666666666667,354.5,586,288.5,231.333333333333,345,639,279.666666666667,225,333.5,636,264,209.833333333333,317.333333333333,522,250.666666666667,193,307.666666666667,378,242.833333333333,178.666666666667,306.666666666667,235,239.833333333333,168.666666666667,310.666666666667,82,243.166666666667,166,320.166666666667,29,252,172.333333333333,331.666666666667,32,267.666666666667,187.5,347.833333333333,334,515.046533200536,639,29,265.833333333333,283.098541961127,291.833333333333,239.833333333333,198.666666666667,178.974199578534,231.333333333333,166,332.583333333333,315.762746523511,358.5,306.666666666667
40808,"ICRISATSOSORGHUM","ICRISAT-MISN-216","GV 151","","Hurlda jowar",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/06/1996","01/29/1996","IND","Maharashtra","Nevasa; Ahmednagar",19.549999,74.910004,500,"Sorghum","bicolor","(L.) Moench","bicolor",7935,TRUE,"TRAIN",146,277.166666666667,198.333333333333,355.333333333333,269,285.166666666667,213.5,356,367,288.833333333333,224.833333333333,352.166666666667,500,286.166666666667,228.666666666667,342.833333333333,560,278,223.333333333333,331.833333333333,554,263,208.833333333333,316.333333333333,446,249.666666666667,191.333333333333,307.166666666667,323,241.666666666667,176.166666666667,306.5,225,238,164.833333333333,310.333333333333,92,240.666666666667,161,319.666666666667,32,248.833333333333,166.333333333333,330.666666666667,38,263.833333333333,180.833333333333,346.166666666667,296,297.138952571698,560,32,263.416666666667,246.561438613098,288.833333333333,238,194.833333333333,174.498760825350,228.666666666667,161,331.25,315.148568973326,356,306.5
5309,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Khed jonha",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","IND","Orissa","Ampani",19.58,82.629997,325,"Sorghum","bicolor","(L.) Moench","bicolor",7936,TRUE,"TRAIN",324,266,201.5,336.5,658,275.333333333333,219.166666666667,337.833333333333,997,279.666666666667,231.833333333333,334.166666666667,1201,278.5,237.666666666667,325.833333333333,1240,270.166666666667,233,313.666666666667,1201,252.5,214.666666666667,296.333333333333,1007,236.166666666667,193.333333333333,284.666666666667,673,226.833333333333,175.666666666667,283.333333333333,334,222.5,163,287,130,223.666666666667,157.166666666667,295.333333333333,91,232,161.833333333333,307.5,130,249.666666666667,180.166666666667,324.833333333333,665.5,260.224291430149,1240,91,251.083333333333,231.281523909801,279.666666666667,222.5,197.416666666667,173.188873952908,237.666666666667,157.166666666667,310.583333333333,292.60029469721,337.833333333333,283.333333333333
32490,"ICRISATSOSORGHUM","ICRISAT-MISN-136","AKG 325","","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","11/27/1986","11/24/1986","IND","Madhya Pradesh","Kondagaon; Bastar",19.6,81.639999,590,"Sorghum","bicolor","(L.) Moench","bicolor",7939,TRUE,"TRAIN",313,263.166666666667,191.333333333333,334.5,667,272.5,209.666666666667,334.666666666667,1063,277.166666666667,223,330.833333333333,1283,276,229.5,322.166666666667,1338,267,224.333333333333,309.333333333333,1305,248,205.166666666667,290.5,1125,231.166666666667,183,279,771,221.833333333333,164.666666666667,278.833333333333,375,217.166666666667,151.333333333333,282.666666666667,155,218.333333333333,144.833333333333,291.333333333333,100,227.333333333333,150,304.166666666667,133,246.333333333333,169.166666666667,323,719,275.013077801286,1338,100,247.166666666667,226.385593804258,277.166666666667,217.166666666667,187.166666666667,162.139955135242,229.5,144.833333333333,306.75,287.620805894118,334.666666666667,278.833333333333
40757,"ICRISATSOSORGHUM","ICRISAT-MISN-216","GV 98","","Dadar",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/06/1996","01/28/1996","IND","Maharashtra","Ambad; Jalna",19.620001,75.779999,490,"Sorghum","bicolor","(L.) Moench","bicolor",7940,TRUE,"TRAIN",165,282.833333333333,208.166666666667,357.333333333333,322,290.5,221.5,359,487,292.666666666667,230.5,354.5,663,288.833333333333,232.5,344.666666666667,713,279.333333333333,225.5,332.833333333333,717,262.833333333333,209.333333333333,316.166666666667,585,249.166666666667,192.5,305.666666666667,428,241.5,179.166666666667,304,263,239.333333333333,170.166666666667,308.5,87,243.166666666667,168.166666666667,318.333333333333,37,252.666666666667,175.166666666667,330.166666666667,33,269.166666666667,191.333333333333,346.833333333333,375,168.532909100505,717,33,266,247.949874838159,292.666666666667,239.333333333333,200.333333333333,180.579091495858,232.5,168.166666666667,331.5,314.035889245137,359,304
33685,"ICRISATSOSORGHUM","ICRISAT-MISN-164","GS 105","","Buramulu jonna",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","11/27/1988","11/24/1988","IND","Andhra Pradesh","Abilawarpur; Adilabad",19.68,78.540001,300,"Sorghum","bicolor","(L.) Moench","bicolor",7941,TRUE,"TEST",225,297.5,225.166666666667,369.166666666667,544,306,239.833333333333,371.166666666667,838,309,250,366.833333333333,1025,305.833333333333,253.5,357.166666666667,1073,295.166666666667,246,343.666666666667,1072,274,225.166666666667,322.333333333333,903,256.166666666667,204,307.833333333333,584,247.666666666667,189.333333333333,305.833333333333,290,244.666666666667,179.166666666667,310.166666666667,103,247.833333333333,175.666666666667,319.833333333333,55,258.5,183.166666666667,333.333333333333,56,279.666666666667,204,354.666666666667,564,201.203069043190,1073,55,276.833333333333,253.935804402597,309,244.666666666667,214.583333333333,238.792596856278,253.5,175.666666666667,338.5,316.98481689368,371.166666666667,305.833333333333
40833,"ICRISATSOSORGHUM","ICRISAT-MISN-216","GV 176","","Maldandi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/06/1996","01/31/1996","IND","Maharashtra","Gangapur; Aurangabad",19.68,75.059998,480,"Sorghum","bicolor","(L.) Moench","bicolor",7981,TRUE,"TRAIN",163,278.666666666667,201.833333333333,355.5,318,286.333333333333,216.333333333333,356.166666666667,458,289.666666666667,226.833333333333,352.166666666667,610,286.5,230,342.666666666667,667,278,223.833333333333,331.666666666667,663,262.666666666667,208.833333333333,315.833333333333,535,249.166666666667,191.666666666667,306.333333333333,380,241.5,177.166666666667,305.666666666667,240,238.166666666667,166.666666666667,309.666666666667,88,241.333333333333,163.5,319.166666666667,31,249.833333333333,169.666666666667,330.166666666667,35,265.166666666667,184.666666666667,346,349,525.774208500589,667,31,263.916666666667,280.994483858506,289.666666666667,238.166666666667,196.75,216.73810430959,230,163.5,330.916666666667,347.324313420777,356.166666666667,305.666666666667
21991,"ICRISATSOSORGHUM","ICRISAT-MISN-055","PR 4281","","",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","12/02/1979","09/27/1979","IND","Madhya Pradesh","Icchoda; Adilabad",19.68,78.650002,0,"Sorghum","bicolor","(L.) Moench","bicolor",7999,TRUE,"TRAIN",225,297.5,225.166666666667,369.166666666667,544,306,239.833333333333,371.166666666667,838,309,250,366.833333333333,1025,305.833333333333,253.5,357.166666666667,1073,295.166666666667,246,343.666666666667,1072,274,225.166666666667,322.333333333333,903,256.166666666667,204,307.833333333333,584,247.666666666667,189.333333333333,305.833333333333,290,244.666666666667,179.166666666667,310.166666666667,103,247.833333333333,175.666666666667,319.833333333333,55,258.5,183.166666666667,333.333333333333,56,279.666666666667,204,354.666666666667,564,201.203069043190,1073,55,276.833333333333,253.935804402597,309,244.666666666667,214.583333333333,238.792596856278,253.5,175.666666666667,338.5,316.98481689368,371.166666666667,305.833333333333
19698,"ICRISATSOSORGHUM","ICRISAT-MISN-045","KEP 263","","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","01/28/1979","12/17/1978","IND","Madhya Pradesh","Narayanpur; Bastar",19.709999,81.239998,0,"Sorghum","bicolor","(L.) Moench","bicolor",8055,TRUE,"TRAIN",308,267.5,196.666666666667,338.666666666667,706,277.166666666667,214.833333333333,339.5,1120,282.166666666667,228.333333333333,336,1343,281.333333333333,234.833333333333,327.5,1395,272.166666666667,229.333333333333,314.5,1369,252.5,209.333333333333,295.333333333333,1192,234.833333333333,186.333333333333,282.833333333333,794,225.166666666667,168.166666666667,282,380,220.166666666667,154.666666666667,285.5,157,221,148.166666666667,294,105,230.166666666667,153.666666666667,307,131,249.833333333333,173.666666666667,326.166666666667,750,277.863058355933,1395,105,251.166666666667,229.361988413419,282.166666666667,220.166666666667,191.5,165.886774727604,234.833333333333,148.166666666667,310.75,291.093260584857,339.5,282
40820,"ICRISATSOSORGHUM","ICRISAT-MISN-216","GV 163","","Maldandi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/06/1996","01/30/1996","IND","Maharashtra","Rahata; Ahmednagar",19.709999,74.480003,520,"Sorghum","bicolor","(L.) Moench","bicolor",8056,TRUE,"TRAIN",105,267,189,345.166666666667,198,275.166666666667,205.166666666667,345.166666666667,266,279.5,218,341.166666666667,368,277.5,222.833333333333,332,431,270.333333333333,218.666666666667,322,436,256.5,204.666666666667,308.333333333333,365,243.666666666667,186.833333333333,300.5,272,235.5,170.666666666667,300.5,204,231.166666666667,157.833333333333,304.5,102,233.166666666667,153,313.666666666667,39,240.333333333333,157.166666666667,323.666666666667,34,254.166666666667,171.166666666667,337.333333333333,235,235.859640032906,436,34,255.333333333333,239.335390499624,279.5,231.166666666667,187.916666666667,166.910001570844,222.833333333333,153,322.833333333333,337.191158671507,345.166666666667,300.5
17958,"ICRISATSOSORGHUM","ICRISAT-MISN-027","SAR 544","","",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","10/28/1978","11/06/1977","IND","Maharashtra","Hingoli; Parbhani",19.719999,77.139999,346,"Sorghum","bicolor","(L.) Moench","bicolor",8058,TRUE,"TRAIN",218,286.5,213.166666666667,360.166666666667,475,294.833333333333,227.166666666667,362.333333333333,717,296.833333333333,236.5,357,899,293,239,346.666666666667,947,282.5,231,333.5,945,263.333333333333,211.333333333333,315,780,247.666666666667,192.166666666667,302.666666666667,523,239.333333333333,178.166666666667,300.5,281,237.333333333333,168.833333333333,305.833333333333,99,241.166666666667,166.333333333333,316.166666666667,51,251.666666666667,174.333333333333,329.333333333333,53,270.833333333333,194,347.833333333333,499,191.085245098705,947,51,267.083333333333,246.509532873186,296.833333333333,237.333333333333,202.666666666667,180.020589234117,239,166.333333333333,331.416666666667,312.131247829374,362.333333333333,300.5
32489,"ICRISATSOSORGHUM","ICRISAT-MISN-136","AKG 324","","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","11/27/1986","11/24/1986","IND","Madhya Pradesh","Lanjoda; Bastar",19.719999,81.660004,600,"Sorghum","bicolor","(L.) Moench","bicolor",8062,TRUE,"TRAIN",320,262.833333333333,191.333333333333,333.666666666667,675,272.5,209.666666666667,334.166666666667,1077,277.5,223.333333333333,330.5,1307,276.5,229.833333333333,322,1360,267.5,224.333333333333,309.166666666667,1327,248.333333333333,204.666666666667,290.333333333333,1144,231,182,278.333333333333,789,221.333333333333,163.666666666667,277.833333333333,387,216.333333333333,150,281.5,157,217.333333333333,143.5,290,104,226.333333333333,149,302.833333333333,137,245.5,168.666666666667,321.666666666667,732,281.413311027795,1360,104,246.916666666667,225.727471066235,277.5,216.333333333333,186.666666666667,161.165858874437,229.833333333333,143.5,306,286.729382058008,334.166666666667,277.833333333333
40770,"ICRISATSOSORGHUM","ICRISAT-MISN-216","GV 112","","Guti jowar",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/06/1996","01/28/1996","IND","Maharashtra","Wahegaon; Jalna",19.77,75.68,440,"Sorghum","bicolor","(L.) Moench","bicolor",8063,TRUE,"TRAIN",173,283,209.333333333333,356,348,290.333333333333,222.5,357.5,503,292.333333333333,231.166666666667,353,652,288.333333333333,232.833333333333,343.166666666667,697,278.833333333333,225.666666666667,331.333333333333,700,262.333333333333,209.5,314.666666666667,559,248.666666666667,192.833333333333,304,384,241.333333333333,179.666666666667,302.5,229,239.333333333333,171,307,80,243.333333333333,169.333333333333,316.833333333333,35,252.833333333333,176.5,328.666666666667,32,269.333333333333,192.666666666667,345.333333333333,366,571.046754406405,700,32,265.833333333333,247.875128663843,292.333333333333,239.333333333333,201.083333333333,220.907658461333,232.833333333333,169.333333333333,330,312.518244895574,357.5,302.5
