ID VARIABLE	VARIABLE	ID ESTACION	ESTACION
0027&sid	Temp Aire 2 m	0026115090&sid	LAS BRISAS
0068&sid	Temp Max Aire 2 m	0026115090&sid	LAS BRISAS
0069&sid	Temp Min Aire 2 m	0026115090&sid	LAS BRISAS
0070&sid	Velocidad Viento (10 min)	0026115090&sid	LAS BRISAS
0103&sid	Direccion Viento (10min)	0026115090&sid	LAS BRISAS
0104&sid	Vel Viento Max (1h)	0026115090&sid	LAS BRISAS
0105&sid	Dir Vel Max (1h)	0026115090&sid	LAS BRISAS
0107&sid	Temp Virtual (1h)	0026115090&sid	LAS BRISAS
0108&sid	Temp Max Virtual	0026115090&sid	LAS BRISAS
0109&sid	Temp Min Virtual	0026115090&sid	LAS BRISAS
0110&sid	Radiacion Global	0026115090&sid	LAS BRISAS
0239&sid	Precipitacion	0026115090&sid	LAS BRISAS
0240&sid	Humedad Suelo 10 cm	0026115090&sid	LAS BRISAS
0245&sid	Humedad Suelo 30 cm	0026115090&sid	LAS BRISAS
0246&sid	Precipitacion Acumulada Diaria	0026115090&sid	LAS BRISAS
0310&sid	voltaje acumulador	0026115090&sid	LAS BRISAS
9000&sid	Humedad aire 2 m	0026115090&sid	LAS BRISAS
0027&sid	Temp Aire 2 m	0026125290&sid	ARMENIA
0068&sid	Temp Max Aire 2 m	0026125290&sid	ARMENIA
0069&sid	Temp Min Aire 2 m	0026125290&sid	ARMENIA
0070&sid	Velocidad Viento (10 min)	0026125290&sid	ARMENIA
0103&sid	Direccion Viento (10min)	0026125290&sid	ARMENIA
0104&sid	Vel Viento Max (1h)	0026125290&sid	ARMENIA
0105&sid	Dir Vel Max (1h)	0026125290&sid	ARMENIA
0107&sid	Temp Virtual (1h)	0026125290&sid	ARMENIA
0108&sid	Temp Max Virtual	0026125290&sid	ARMENIA
0109&sid	Temp Min Virtual	0026125290&sid	ARMENIA
0110&sid	Radiacion Global	0026125290&sid	ARMENIA
0239&sid	Precipitacion	0026125290&sid	ARMENIA
0240&sid	Presi髇 Atmosferica (1h)	0026125290&sid	ARMENIA
0255&sid	Precipitacion Acumulada Diaria	0026125290&sid	ARMENIA
0310&sid	Voltaje Acumulador	0026125290&sid	ARMENIA
9000&sid	Humedad aire 2 m	0026125290&sid	ARMENIA
0027&sid	Temp Aire 2 m	0026125300&sid	CALARCA
0068&sid	Temp Max Aire 2 m	0026125300&sid	CALARCA
0069&sid	Temp Min Aire 2 m	0026125300&sid	CALARCA
0070&sid	Velocidad Viento (10 min)	0026125300&sid	CALARCA
0103&sid	Direccion Viento (10min)	0026125300&sid	CALARCA
0104&sid	Vel Viento Max (1h)	0026125300&sid	CALARCA
0105&sid	Dir Vel Max (1h)	0026125300&sid	CALARCA
0107&sid	Temp Virtual (1h)	0026125300&sid	CALARCA
0108&sid	Temp Max Virtual	0026125300&sid	CALARCA
0109&sid	Temp Min Virtual	0026125300&sid	CALARCA
0110&sid	Radiacion Global	0026125300&sid	CALARCA
0239&sid	Precipitacion	0026125300&sid	CALARCA
0240&sid	Humedad Suelo 10 cm	0026125300&sid	CALARCA
0245&sid	Humedad Suelo 30 cm	0026125300&sid	CALARCA
0246&sid	Precipitacion Acumulada Diaria	0026125300&sid	CALARCA
0310&sid	Voltaje Acumulador	0026125300&sid	CALARCA
9000&sid	Nivel Instantaneo	0026125300&sid	CALARCA
0230&sid	Nivel Maximo	0026127010&sid	EL ALAMBRADO
0231&sid	Nivel Minimo	0026127010&sid	EL ALAMBRADO
0232&sid	Precipitacion	0026127010&sid	EL ALAMBRADO
0240&sid	Voltaje Acumulador	0026127010&sid	EL ALAMBRADO
9000&sid	Humedad aire 2 m	0026127010&sid	EL ALAMBRADO
0027&sid	Humedad Aire 10 cm	0026135290&sid	MARSELLA
0030&sid	Temp Aire 2 m	0026135290&sid	MARSELLA
0068&sid	Temp Max Aire 2 m	0026135290&sid	MARSELLA
0069&sid	Temp Min Aire 2 m	0026135290&sid	MARSELLA
0070&sid	Temp Aire 10 cm	0026135290&sid	MARSELLA
0075&sid	Temp Max Aire 10 cm	0026135290&sid	MARSELLA
0076&sid	Temp Min Aire 10 cm	0026135290&sid	MARSELLA
0077&sid	Velocidad Viento (10 min)	0026135290&sid	MARSELLA
0103&sid	Direccion Viento (10min)	0026135290&sid	MARSELLA
0104&sid	Vel Viento Max (1h)	0026135290&sid	MARSELLA
0105&sid	Dir Vel Max (1h)	0026135290&sid	MARSELLA
0107&sid	Radiacion Visible	0026135290&sid	MARSELLA
0237&sid	Radiacion Global	0026135290&sid	MARSELLA
0239&sid	Precipitacion	0026135290&sid	MARSELLA
0240&sid	Temp Suelo 10 cm	0026135290&sid	MARSELLA
0241&sid	Temp Suelo 30 cm	0026135290&sid	MARSELLA
0242&sid	Temp Suelo 50 cm	0026135290&sid	MARSELLA
0243&sid	Humedad Suelo 10 cm	0026135290&sid	MARSELLA
0245&sid	Humedad Suelo 30 cm	0026135290&sid	MARSELLA
0246&sid	Humedad Suelo 50 cm	0026135290&sid	MARSELLA
0247&sid	Presi髇 Atmosferica (1h)	0026135290&sid	MARSELLA
0255&sid	Evaporaci髇	0026135290&sid	MARSELLA
0260&sid	Precipitacion Acumulada Diaria	0026135290&sid	MARSELLA
0310&sid	voltaje acumulador	0026135290&sid	MARSELLA
9000&sid	Humedad aire 2 m	0026135290&sid	MARSELLA
0027&sid	Humedad Aire 10 cm	0026135300&sid	PNN QUIMBAYA
0030&sid	Temp Aire 2 m	0026135300&sid	PNN QUIMBAYA
0068&sid	Temp Max Aire 2 m	0026135300&sid	PNN QUIMBAYA
0069&sid	Temp Min Aire 2 m	0026135300&sid	PNN QUIMBAYA
0070&sid	Temp Aire 10 cm	0026135300&sid	PNN QUIMBAYA
0075&sid	Temp Max Aire 10 cm	0026135300&sid	PNN QUIMBAYA
0076&sid	Temp Min Aire 10 cm	0026135300&sid	PNN QUIMBAYA
0077&sid	Velocidad Viento (10 min)	0026135300&sid	PNN QUIMBAYA
0103&sid	Direccion Viento (10min)	0026135300&sid	PNN QUIMBAYA
0104&sid	Vel Viento Max (1h)	0026135300&sid	PNN QUIMBAYA
0105&sid	Dir Vel Max (1h)	0026135300&sid	PNN QUIMBAYA
0107&sid	Radiacion Visible	0026135300&sid	PNN QUIMBAYA
0237&sid	Radiacion Global	0026135300&sid	PNN QUIMBAYA
0239&sid	Precipitacion	0026135300&sid	PNN QUIMBAYA
0240&sid	Temp Suelo 10 cm	0026135300&sid	PNN QUIMBAYA
0241&sid	Temp Suelo 30 cm	0026135300&sid	PNN QUIMBAYA
0242&sid	Temp Suelo 50 cm	0026135300&sid	PNN QUIMBAYA
0243&sid	Humedad Suelo 10 cm	0026135300&sid	PNN QUIMBAYA
0245&sid	Humedad Suelo 30 cm - Sin Sensor	0026135300&sid	PNN QUIMBAYA
0246&sid	Humedad Suelo 50 cm	0026135300&sid	PNN QUIMBAYA
0247&sid	Presi髇 Atmosferica (1h)	0026135300&sid	PNN QUIMBAYA
0255&sid	Evaporaci髇	0026135300&sid	PNN QUIMBAYA
0260&sid	Precipitacion Acumulada Diaria	0026135300&sid	PNN QUIMBAYA
0310&sid	voltaje acumulador	0026135300&sid	PNN QUIMBAYA
9000&sid	Humedad aire 2 m	0026135300&sid	PNN QUIMBAYA
0027&sid	Temp Aire 2 m	0026135310&sid	STA ROSA
0068&sid	Temp Max Aire 2 m	0026135310&sid	STA ROSA
0069&sid	Temp Min Aire 2 m	0026135310&sid	STA ROSA
0070&sid	Velocidad Viento (10 min)	0026135310&sid	STA ROSA
0103&sid	Direccion Viento (10min)	0026135310&sid	STA ROSA
0104&sid	Vel Viento Max (1h)	0026135310&sid	STA ROSA
0105&sid	Dir Vel Max (1h)	0026135310&sid	STA ROSA
0107&sid	Temp Virtual (1h)	0026135310&sid	STA ROSA
0108&sid	Temp Max Virtual	0026135310&sid	STA ROSA
0109&sid	Temp Min Virtual	0026135310&sid	STA ROSA
0110&sid	Radiacion Global	0026135310&sid	STA ROSA
0239&sid	Precipitacion	0026135310&sid	STA ROSA
0240&sid	Humedad Suelo Largo	0026135310&sid	STA ROSA
0245&sid	Humedad Suelo Corto	0026135310&sid	STA ROSA
0246&sid	Precipitacion Acumulada Diaria	0026135310&sid	STA ROSA
0310&sid	voltaje acumulador	0026135310&sid	STA ROSA
9000&sid	Humedad del aire a 2m	0026135310&sid	STA ROSA
0027&sid	Temperatura aire 2m	0026135320&sid	NEV STA ISABEL
0068&sid	Temperatura M醲. del aire 2m	0026135320&sid	NEV STA ISABEL
0069&sid	Temperatura M韓. del aire 2m	0026135320&sid	NEV STA ISABEL
0070&sid	VV promedio/hora	0026135320&sid	NEV STA ISABEL
0103&sid	Direcci髇 del Viento	0026135320&sid	NEV STA ISABEL
0104&sid	Rafaga del viento	0026135320&sid	NEV STA ISABEL
0105&sid	Dir.vel.m醲	0026135320&sid	NEV STA ISABEL
0107&sid	Radiaci髇 solar	0026135320&sid	NEV STA ISABEL
0239&sid	Precipitaci髇	0026135320&sid	NEV STA ISABEL
0240&sid	Voltaje acumulador	0026135320&sid	NEV STA ISABEL
9000&sid	Humedad del aire a 2m	0026135320&sid	NEV STA ISABEL
0027&sid	Temperatura aire 2m	0026135330&sid	LA LAGUNA DEL OTUN
0068&sid	Temperatura M醲. del aire 2m	0026135330&sid	LA LAGUNA DEL OTUN
0069&sid	Temperatura M韓. del aire 2m	0026135330&sid	LA LAGUNA DEL OTUN
0070&sid	VV promedio/hora	0026135330&sid	LA LAGUNA DEL OTUN
0103&sid	Direcci髇 del Viento	0026135330&sid	LA LAGUNA DEL OTUN
0104&sid	Rafaga del viento	0026135330&sid	LA LAGUNA DEL OTUN
0105&sid	Dir.vel.m醲	0026135330&sid	LA LAGUNA DEL OTUN
0107&sid	Radiaci髇 solar	0026135330&sid	LA LAGUNA DEL OTUN
0239&sid	Precipitaci髇	0026135330&sid	LA LAGUNA DEL OTUN
0240&sid	Precipitacion Acumulada Diaria	0026135330&sid	LA LAGUNA DEL OTUN
0310&sid	Voltaje acumulador	0026135330&sid	LA LAGUNA DEL OTUN
9000&sid	Nivel Instantaneo	0026135330&sid	LA LAGUNA DEL OTUN
0230&sid	Nivel Maximo	0026137220&sid	EL RETEN
0231&sid	Nivel Minimo	0026137220&sid	EL RETEN
0232&sid	precipitacion	0026137220&sid	EL RETEN
0240&sid	Precipitacion Acumulada Diaria	0026137220&sid	EL RETEN
0310&sid	voltaje acumulador	0026137220&sid	EL RETEN
9000&sid	Humedad aire 2 m	0026137220&sid	EL RETEN
0027&sid	Temp Aire 2 m	0026145090&sid	STA EMILIA
0068&sid	Temp Max Aire 2 m	0026145090&sid	STA EMILIA
0069&sid	Temp Min Aire 2 m	0026145090&sid	STA EMILIA
0070&sid	Velocidad Viento (10 min)	0026145090&sid	STA EMILIA
0103&sid	Direccion Viento (10min)	0026145090&sid	STA EMILIA
0104&sid	Vel Viento Max (1h)	0026145090&sid	STA EMILIA
0105&sid	Dir Vel Max (1h)	0026145090&sid	STA EMILIA
0107&sid	Temp Virtual (1h)	0026145090&sid	STA EMILIA
0108&sid	Temp Max Virtual	0026145090&sid	STA EMILIA
0109&sid	Temp Min Virtual	0026145090&sid	STA EMILIA
0110&sid	Radiacion Visible	0026145090&sid	STA EMILIA
0237&sid	Radiacion Global	0026145090&sid	STA EMILIA
0239&sid	Precipitacion	0026145090&sid	STA EMILIA
0240&sid	Temp Suelo 10 cm	0026145090&sid	STA EMILIA
0241&sid	Temp Suelo 30 cm	0026145090&sid	STA EMILIA
0242&sid	Temp Suelo 50 cm	0026145090&sid	STA EMILIA
0243&sid	Humedad Suelo 10 cm	0026145090&sid	STA EMILIA
0245&sid	Humedad Suelo 30 cm	0026145090&sid	STA EMILIA
0246&sid	Humedad Suelo 50 cm	0026145090&sid	STA EMILIA
0247&sid	Presi髇 Atmosferica (1h)	0026145090&sid	STA EMILIA
0255&sid	Evaporaci髇	0026145090&sid	STA EMILIA
0260&sid	Precipitaci髇 Acumulada Diaria	0026145090&sid	STA EMILIA
0310&sid	voltaje acumulador	0026145090&sid	STA EMILIA
9000&sid	Humedad aire 2 m	0026145090&sid	STA EMILIA
0027&sid	Temp Aire 2 m	0026155220&sid	VILLAMARIA
0068&sid	Temp Max Aire 2 m	0026155220&sid	VILLAMARIA
0069&sid	Temp Min Aire 2 m	0026155220&sid	VILLAMARIA
0070&sid	Velocidad Viento (10 min)	0026155220&sid	VILLAMARIA
0103&sid	Direccion Viento (10min)	0026155220&sid	VILLAMARIA
0104&sid	Vel Viento Max (1h)	0026155220&sid	VILLAMARIA
0105&sid	Dir Vel Max (1h)	0026155220&sid	VILLAMARIA
0107&sid	Temp Virtual (1h)	0026155220&sid	VILLAMARIA
0108&sid	Temp Max Virtual	0026155220&sid	VILLAMARIA
0109&sid	Temp Min Virtual	0026155220&sid	VILLAMARIA
0110&sid	Radiacion Global	0026155220&sid	VILLAMARIA
0239&sid	Precipitacion	0026155220&sid	VILLAMARIA
0240&sid	Presi髇 Atmosferica (1h)	0026155220&sid	VILLAMARIA
0255&sid	Precipitacion Acumulada Diaria	0026155220&sid	VILLAMARIA
0310&sid	voltaje acumulador	0026155220&sid	VILLAMARIA
9000&sid	Humedad aire 2 m	0026155220&sid	VILLAMARIA
0027&sid	Temp Aire 2 m	0026155230&sid	EMAS
0068&sid	Temp Max Aire 2 m	0026155230&sid	EMAS
0069&sid	Temp Min Aire 2 m	0026155230&sid	EMAS
0070&sid	Velocidad Viento (10 min)	0026155230&sid	EMAS
0103&sid	Direccion Viento (10min)	0026155230&sid	EMAS
0104&sid	Vel Viento Max (1h)	0026155230&sid	EMAS
0105&sid	Dir Vel Max (1h)	0026155230&sid	EMAS
0107&sid	Temp Virtual (1h)	0026155230&sid	EMAS
0108&sid	Temp Max Virtual	0026155230&sid	EMAS
0109&sid	Temp Min Virtual	0026155230&sid	EMAS
0110&sid	Radiacion Global	0026155230&sid	EMAS
0239&sid	Precipitacion	0026155230&sid	EMAS
0240&sid	Humedad Suelo 10 cm	0026155230&sid	EMAS
0245&sid	Humedad Suelo 30 cm	0026155230&sid	EMAS
0246&sid	Precipitacion Acumulada Diaria	0026155230&sid	EMAS
0310&sid	voltaje acumulador	0026155230&sid	EMAS
9000&sid	Humedad aire 2 m	0026155230&sid	EMAS
0027&sid	Temp Aire 2 m	0026155240&sid	PNN NEVADOS
0068&sid	Temp Max Aire 2 m	0026155240&sid	PNN NEVADOS
0069&sid	Temp Min Aire 2 m	0026155240&sid	PNN NEVADOS
0070&sid	Velocidad Viento (10 min)	0026155240&sid	PNN NEVADOS
0103&sid	Direccion Viento (10min)	0026155240&sid	PNN NEVADOS
0104&sid	Vel Viento Max (1h)	0026155240&sid	PNN NEVADOS
0105&sid	Dir Vel Max (1h)	0026155240&sid	PNN NEVADOS
0107&sid	Temp Virtual (1h)	0026155240&sid	PNN NEVADOS
0108&sid	Temp Max Virtual	0026155240&sid	PNN NEVADOS
0109&sid	Temp Min Virtual	0026155240&sid	PNN NEVADOS
0110&sid	Precipitacion	0026155240&sid	PNN NEVADOS
0240&sid	Temp Suelo 10 cm	0026155240&sid	PNN NEVADOS
0241&sid	Temp Suelo 30 cm	0026155240&sid	PNN NEVADOS
0242&sid	Temp Suelo 50 cm	0026155240&sid	PNN NEVADOS
0243&sid	Humedad Suelo 10 cm	0026155240&sid	PNN NEVADOS
0245&sid	Humedad Suelo 30 cm	0026155240&sid	PNN NEVADOS
0246&sid	Humedad Suelo 50 cm	0026155240&sid	PNN NEVADOS
0247&sid	Presi髇 Atmosferica (1h)	0026155240&sid	PNN NEVADOS
0255&sid	Evaporaci髇	0026155240&sid	PNN NEVADOS
0260&sid	Precipitaci髇 Horizontal	0026155240&sid	PNN NEVADOS
0265&sid	Precipitacion Acumulada Diaria	0026155240&sid	PNN NEVADOS
0310&sid	voltaje acumulador	0026155240&sid	PNN NEVADOS
9000&sid	Humedad aire 2 m	0026155240&sid	PNN NEVADOS
0027&sid	Temp Aire 2 m	0026155250&sid	PMO CONEJERAS
0068&sid	Temp Max Aire 2 m	0026155250&sid	PMO CONEJERAS
0069&sid	Temp Min Aire 2 m	0026155250&sid	PMO CONEJERAS
0070&sid	Precipitacion	0026155250&sid	PMO CONEJERAS
0240&sid	Precipitacion Acumulada Diaria	0026155250&sid	PMO CONEJERAS
0310&sid	voltaje acumulador	0026155250&sid	PMO CONEJERAS
9000&sid	Humedad aire 2 m	0026155250&sid	PMO CONEJERAS
0027&sid	Temp Aire 2 m	0026155260&sid	SENDERO LAG VERDE
0068&sid	Temp Max Aire 2 m	0026155260&sid	SENDERO LAG VERDE
0069&sid	Temp Min Aire 2 m	0026155260&sid	SENDERO LAG VERDE
0070&sid	Precipitacion	0026155260&sid	SENDERO LAG VERDE
0240&sid	Humedad Suelo 30 cm	0026155260&sid	SENDERO LAG VERDE
0246&sid	Precipitacion Acumulada Diaria	0026155260&sid	SENDERO LAG VERDE
0310&sid	voltaje acumulador	0026155260&sid	SENDERO LAG VERDE
9000&sid	Humedad aire 2 m	0026155260&sid	SENDERO LAG VERDE
0027&sid	Temp Aire 2 m	0026155270&sid	SAN ANTONIO CALDAS
0068&sid	Temp Max Aire 2 m	0026155270&sid	SAN ANTONIO CALDAS
0069&sid	Temp Min Aire 2 m	0026155270&sid	SAN ANTONIO CALDAS
0070&sid	Velocidad Viento (10 min)	0026155270&sid	SAN ANTONIO CALDAS
0103&sid	Direccion Viento (10min)	0026155270&sid	SAN ANTONIO CALDAS
0104&sid	Vel Viento Max (1h)	0026155270&sid	SAN ANTONIO CALDAS
0105&sid	Dir Vel Max (1h)	0026155270&sid	SAN ANTONIO CALDAS
0107&sid	Temp Virtual (1h)	0026155270&sid	SAN ANTONIO CALDAS
0108&sid	Temp Max Virtual	0026155270&sid	SAN ANTONIO CALDAS
0109&sid	Temp Min Virtual	0026155270&sid	SAN ANTONIO CALDAS
0110&sid	Nivel Instantaneo	0026155270&sid	SAN ANTONIO CALDAS
0230&sid	Nivel Maximo	0026155270&sid	SAN ANTONIO CALDAS
0231&sid	Nivel Minimo	0026155270&sid	SAN ANTONIO CALDAS
0232&sid	Precipitacion	0026155270&sid	SAN ANTONIO CALDAS
0240&sid	Precipitaci髇 Horizontal	0026155270&sid	SAN ANTONIO CALDAS
0265&sid	Precipitacion Acumulada Diaria	0026155270&sid	SAN ANTONIO CALDAS
0310&sid	voltaje acumulador	0026155270&sid	SAN ANTONIO CALDAS
9000&sid	Nivel Instantaneo	0026155270&sid	SAN ANTONIO CALDAS
0230&sid	voltaje acumulador	0026157160&sid	CONEJERAS1
9000&sid	Humedad Aire 2m	0026157160&sid	CONEJERAS1
0027&sid	Temp Aire 2 m	0026157170&sid	CONEJERAS2
0068&sid	Temp Max Aire 2 m	0026157170&sid	CONEJERAS2
0069&sid	Temp Min Aire 2 m	0026157170&sid	CONEJERAS2
0070&sid	Nivel Instantaneo	0026157170&sid	CONEJERAS2
0230&sid	voltaje acumulador	0026157170&sid	CONEJERAS2
9000&sid	Nivel Minimo	0026157170&sid	CONEJERAS2
0001&sid	Nivel Instantaneo	0026157190&sid	RIO CLARO
0230&sid	Nivel Maximo	0026157190&sid	RIO CLARO
0231&sid	voltaje acumulador	0026157190&sid	RIO CLARO
9000&sid	Nivel Minimo	0026157190&sid	RIO CLARO
0001&sid	Nivel Instantaneo	0026157200&sid	SIETECUERALES
0230&sid	Nivel Maximo	0026157200&sid	SIETECUERALES
0231&sid	voltaje acumulador	0026157200&sid	SIETECUERALES
9000&sid	Nivel Instantaneo	0026157200&sid	SIETECUERALES
0230&sid	Nivel Maximo	0026177030&sid	LA VIRGINIA
0231&sid	Nivel Minimo	0026177030&sid	LA VIRGINIA
0232&sid	Precipitacion - Sens Retirado	0026177030&sid	LA VIRGINIA
0240&sid	Precipitacion Acumulada Diaria	0026177030&sid	LA VIRGINIA
0310&sid	Voltaje Acumulador	0026177030&sid	LA VIRGINIA
9000&sid	Humedad aire 2 m	0026177030&sid	LA VIRGINIA
0027&sid	Temp Aire 2 m	0026185030&sid	JERICO
0068&sid	Temp Max Aire 2 m	0026185030&sid	JERICO
0069&sid	Temp Min Aire 2 m	0026185030&sid	JERICO
0070&sid	Velocidad Viento (10 min)	0026185030&sid	JERICO
0103&sid	Direccion Viento (10min)	0026185030&sid	JERICO
0104&sid	Vel Viento Max (1h)	0026185030&sid	JERICO
0105&sid	Dir Vel Max (1h)	0026185030&sid	JERICO
0107&sid	Temp Virtual (1h)	0026185030&sid	JERICO
0108&sid	Temp Max Virtual	0026185030&sid	JERICO
0109&sid	Temp Min Virtual	0026185030&sid	JERICO
0110&sid	Radiacion Global	0026185030&sid	JERICO
0239&sid	Precipitacion	0026185030&sid	JERICO
0240&sid	Humedad Suelo Largo	0026185030&sid	JERICO
0245&sid	Humedad Suelo Corto	0026185030&sid	JERICO
0246&sid	Precipitacion Acumulada Diaria	0026185030&sid	JERICO
0310&sid	Voltaje acumulador	0026185030&sid	JERICO
9000&sid	H. aire 2m	0026185030&sid	JERICO
0027&sid	T. Aire 2m	0026185050&sid	STA BARBARA
0068&sid	T. Max Aire 2m	0026185050&sid	STA BARBARA
0069&sid	T. Min Aire 2m	0026185050&sid	STA BARBARA
0070&sid	Velocidad Viento (10 min)	0026185050&sid	STA BARBARA
0103&sid	Direccion Viento (10min)	0026185050&sid	STA BARBARA
0104&sid	Vel Viento Max (1h)	0026185050&sid	STA BARBARA
0105&sid	Tiempo Vel Max (1h)	0026185050&sid	STA BARBARA
0106&sid	Dir Vel Max (1h)	0026185050&sid	STA BARBARA
0107&sid	T.Virtual (1h)	0026185050&sid	STA BARBARA
0108&sid	T. Max Virtual	0026185050&sid	STA BARBARA
0109&sid	T. Min Virtual	0026185050&sid	STA BARBARA
0110&sid	Radiacion Global	0026185050&sid	STA BARBARA
0239&sid	Precipitacion	0026185050&sid	STA BARBARA
0240&sid	H1. Suelo 1m	0026185050&sid	STA BARBARA
0245&sid	H2. Suelo 1m	0026185050&sid	STA BARBARA
0246&sid	Precipitacion Acumulada Diaria	0026185050&sid	STA BARBARA
0310&sid	voltaje acumulador	0026185050&sid	STA BARBARA
9000&sid	Nivel Radar	0026185050&sid	STA BARBARA
0230&sid	Nivel Max	0026187110&sid	LA PINTADA
0231&sid	Nivel Min	0026187110&sid	LA PINTADA
0232&sid	Precipitacion	0026187110&sid	LA PINTADA
0240&sid	voltaje acumulador	0026187110&sid	LA PINTADA
9000&sid	Nivel Instantaneo	0026187110&sid	LA PINTADA
0230&sid	Nivel Maximo	0026207080&sid	BOLOMBOLO
0231&sid	Nivel Minimo	0026207080&sid	BOLOMBOLO
0232&sid	Precipitacion	0026207080&sid	BOLOMBOLO
0240&sid	Precipitacion Acumulada Diaria	0026207080&sid	BOLOMBOLO
0310&sid	Voltaje Acumulador	0026207080&sid	BOLOMBOLO
9000&sid	Humedad aire 2 m	0026207080&sid	BOLOMBOLO
0027&sid	Humedad Aire 10 cm	0026225060&sid	HDA COTOVE
0030&sid	Temp Aire 2 m	0026225060&sid	HDA COTOVE
0068&sid	Temp Max Aire 2 m	0026225060&sid	HDA COTOVE
0069&sid	Temp Min Aire 2 m	0026225060&sid	HDA COTOVE
0070&sid	Temp Aire 10 cm	0026225060&sid	HDA COTOVE
0075&sid	Temp Max Aire 10 cm	0026225060&sid	HDA COTOVE
0076&sid	Temp Min Aire 10 cm	0026225060&sid	HDA COTOVE
0077&sid	Velocidad Viento (10 min)	0026225060&sid	HDA COTOVE
0103&sid	Direccion Viento (10min)	0026225060&sid	HDA COTOVE
0104&sid	Vel Viento Max (1h)	0026225060&sid	HDA COTOVE
0105&sid	Dir Vel Max (1h)	0026225060&sid	HDA COTOVE
0107&sid	Temp Virtual (1h)	0026225060&sid	HDA COTOVE
0108&sid	Temp Max Virtual	0026225060&sid	HDA COTOVE
0109&sid	Temp Min Virtual	0026225060&sid	HDA COTOVE
0110&sid	Radiacion Visible	0026225060&sid	HDA COTOVE
0237&sid	Radiacion Global	0026225060&sid	HDA COTOVE
0239&sid	Precipitacion	0026225060&sid	HDA COTOVE
0240&sid	Temp Suelo 10 cm	0026225060&sid	HDA COTOVE
0241&sid	Humedad Suelo 10 cm	0026225060&sid	HDA COTOVE
0245&sid	Evaporaci髇	0026225060&sid	HDA COTOVE
0260&sid	Precipitacion Acumulada Diaria	0026225060&sid	HDA COTOVE
0310&sid	voltaje acumulador	0026225060&sid	HDA COTOVE
9000&sid	Nivel instantaneo	0026225060&sid	HDA COTOVE
0230&sid	Nivel m醲imo	0026237040&sid	PTO VALDIVIA
0231&sid	Nivel m韓imo	0026237040&sid	PTO VALDIVIA
0232&sid	Precipitacion	0026237040&sid	PTO VALDIVIA
0240&sid	Precipitacion Acumulada Diaria	0026237040&sid	PTO VALDIVIA
0310&sid	Voltaje Acumulador	0026237040&sid	PTO VALDIVIA
9000&sid	Nivel Instantaneo	0026237040&sid	PTO VALDIVIA
0230&sid	Nivel Maximo	0026247020&sid	LA COQUERA
0231&sid	Nivel Minimo	0026247020&sid	LA COQUERA
0232&sid	precipitacion	0026247020&sid	LA COQUERA
0240&sid	Precipitacion Acumulada Diaria	0026247020&sid	LA COQUERA
0310&sid	voltaje acumulador	0026247020&sid	LA COQUERA
9000&sid	Nivel instant醤eo	0026247020&sid	LA COQUERA
0230&sid	Nivel m醲imo	0026247050&sid	LAS CAMELIAS
0231&sid	Nivel m韓imo	0026247050&sid	LAS CAMELIAS
0232&sid	Precipitaci髇	0026247050&sid	LAS CAMELIAS
0240&sid	Voltaje acumulador	0026247050&sid	LAS CAMELIAS
9000&sid	Humedad aire 2 m	0026247050&sid	LAS CAMELIAS
0027&sid	Temp Aire 2 m	0026255030&sid	STA ISABEL VALDIVIA
0068&sid	Temp Max Aire 2 m	0026255030&sid	STA ISABEL VALDIVIA
0069&sid	Temp Min Aire 2 m	0026255030&sid	STA ISABEL VALDIVIA
0070&sid	Velocidad Viento (10 min)	0026255030&sid	STA ISABEL VALDIVIA
0103&sid	Direccion Viento (10min)	0026255030&sid	STA ISABEL VALDIVIA
0104&sid	Vel Viento Max (1h)	0026255030&sid	STA ISABEL VALDIVIA
0105&sid	Dir Vel Max (1h)	0026255030&sid	STA ISABEL VALDIVIA
0107&sid	Temp Virtual (1h)	0026255030&sid	STA ISABEL VALDIVIA
0108&sid	Temp Max Virtual	0026255030&sid	STA ISABEL VALDIVIA
0109&sid	Temp Min Virtual	0026255030&sid	STA ISABEL VALDIVIA
0110&sid	Radiacion Global	0026255030&sid	STA ISABEL VALDIVIA
0239&sid	Precipitacion	0026255030&sid	STA ISABEL VALDIVIA
0240&sid	Humedad Suelo Corto	0026255030&sid	STA ISABEL VALDIVIA
0245&sid	Humedad Suelo Largo	0026255030&sid	STA ISABEL VALDIVIA
0246&sid	Precipitacion Acumulada Diaria	0026255030&sid	STA ISABEL VALDIVIA
0310&sid	voltaje acumulador	0026255030&sid	STA ISABEL VALDIVIA
9000&sid	Humedad aire 2 m	0026255030&sid	STA ISABEL VALDIVIA
0027&sid	Temp Aire 2 m	0027015280&sid	PMO BELMIRA
0068&sid	Temp Max Aire 2 m	0027015280&sid	PMO BELMIRA
0069&sid	Temp Min Aire 2 m	0027015280&sid	PMO BELMIRA
0070&sid	Velocidad Viento (10 min)	0027015280&sid	PMO BELMIRA
0103&sid	Direccion Viento (10min)	0027015280&sid	PMO BELMIRA
0104&sid	Vel Viento Max (1h)	0027015280&sid	PMO BELMIRA
0105&sid	Dir Vel Max (1h)	0027015280&sid	PMO BELMIRA
0107&sid	Temp Virtual (1h)	0027015280&sid	PMO BELMIRA
0108&sid	Temp Max Virtual	0027015280&sid	PMO BELMIRA
0109&sid	Temp Min Virtual	0027015280&sid	PMO BELMIRA
